-7, -7.00000711713423, -7.00001423426846, -7.00002135140269, -7.00002846853692, -7.00003558567115
-5, -4.99999893582467, -4.99999787164933, -4.999996807474, -4.99999574329866, -4.99999467912333
8, 7.99999852734029, 7.99999705468058, 7.99999558202087, 7.99999410936115, 7.99999263670144
6, 5.99999971735714, 5.99999943471428, 5.99999915207143, 5.99999886942857, 5.99999858678571
-5.57142857142857, -5.57411202492798, -5.57679547842739, -5.57947893192679, -5.5821623854262, -5.58484583892561
-3.92857142857143, -3.9294530338158, -3.93033463906016, -3.93121624430453, -3.9320978495489, -3.93297945479326
8, 7.97607849025887, 7.95215698051773, 7.9282354707766, 7.90431396103547, 7.88039245129433
6, 5.98920947414309, 5.97841894828618, 5.96762842242927, 5.95683789657236, 5.94604737071545
-4.14285714285714, -4.14895619563711, -4.15505524841707, -4.16115430119704, -4.167253353977, -4.17335240675697
-2.85714285714286, -2.86105028812152, -2.86495771910017, -2.86886515007883, -2.87277258105749, -2.87668001203615
8, 7.99334299277585, 7.98668598555169, 7.98002897832754, 7.97337197110339, 7.96671496387924
6, 5.97749966748338, 5.95499933496676, 5.93249900245014, 5.90999866993353, 5.88749833741691
-2.71428571428571, -2.71926919231509, -2.72425267034446, -2.72923614837384, -2.73421962640321, -2.73920310443259
-1.78571428571429, -1.7929853364239, -1.80025638713352, -1.80752743784314, -1.81479848855276, -1.82206953926237
8, 8.01190912653426, 8.02381825306852, 8.03572737960277, 8.04763650613703, 8.05954563267129
6, 5.99344917210705, 5.98689834421409, 5.98034751632114, 5.97379668842819, 5.96724586053523
-1.28571428571429, -1.28883960798555, -1.29196493025681, -1.29509025252808, -1.29821557479934, -1.30134089707061
-0.714285714285714, -0.718567629186184, -0.722849544086653, -0.727131458987122, -0.731413373887591, -0.73569528878806
8, 8.00897917363335, 8.01795834726671, 8.02693752090006, 8.03591669453342, 8.04489586816677
6, 6.04241231420198, 6.08482462840396, 6.12723694260593, 6.16964925680791, 6.21206157100989
0.142857142857143, 0.141107996724236, 0.139358850591329, 0.137609704458421, 0.135860558325514, 0.134111412192607
0.357142857142857, 0.362163401597627, 0.367183946052396, 0.372204490507166, 0.377225034961936, 0.382245579416706
8, 8.00651095479302, 8.01302190958603, 8.01953286437905, 8.02604381917207, 8.03255477396508
6, 6.04340036984698, 6.08680073969395, 6.13020110954093, 6.17360147938791, 6.21700184923489
1.57142857142857, 1.57065607432508, 1.5698835772216, 1.56911108011811, 1.56833858301462, 1.56756608591114
1.42857142857143, 1.43688287884425, 1.44519432911706, 1.45350577938988, 1.4618172296627, 1.47012867993551
8, 8.00450447001327, 8.00900894002653, 8.0135134100398, 8.01801788005307, 8.02252235006633
6, 5.99555474132155, 5.99110948264309, 5.98666422396464, 5.98221896528618, 5.97777370660773
3, 2.99988707732782, 2.99977415465564, 2.99966123198345, 2.99954830931127, 2.99943538663909
2.5, 2.50537612729809, 2.51075225459618, 2.51612838189427, 2.52150450919236, 2.52688063649045
8, 8.00295971929412, 8.00591943858824, 8.00887915788237, 8.01183887717649, 8.01479859647061
6, 5.98035445663459, 5.96070891326919, 5.94106336990378, 5.92141782653837, 5.90177228317297
4.42857142857143, 4.42888345824326, 4.42919548791509, 4.42950751758692, 4.42981954725875, 4.43013157693059
3.57142857142857, 3.57401795758472, 3.57660734374086, 3.57919672989701, 3.58178611605315, 3.5843755022093
8, 8.0018767026356, 8.00375340527119, 8.00563010790679, 8.00750681054238, 8.00938351317798
6, 5.9868967549799, 5.97379350995979, 5.96069026493969, 5.94758701991959, 5.93448377489949
5.85714285714286, 5.85772766958223, 5.85831248202161, 5.85889729446099, 5.85948210690037, 5.86006691933974
4.64285714285714, 4.64330158847687, 4.6437460340966, 4.64419047971633, 4.64463492533605, 4.64507937095578
8, 8.00125542003769, 8.00251084007539, 8.00376626011308, 8.00502168015078, 8.00627710018847
6, 5.98920627124927, 5.97841254249853, 5.9676188137478, 5.95682508499706, 5.94603135624633
7.28571428571429, 7.28650467031299, 7.28729505491169, 7.2880854395104, 7.2888758241091, 7.2896662087078
5.71428571428571, 5.7130791409932, 5.71187256770069, 5.71066599440817, 5.70945942111566, 5.70825284782314
8, 8.00113797998508, 8.00227595997017, 8.00341393995525, 8.00455191994033, 8.00568989992542
6, 5.99250604128551, 5.98501208257101, 5.97751812385652, 5.97002416514203, 5.96253020642754
8.71428571428571, 8.71522623613225, 8.71616675797878, 8.71710727982531, 8.71804780167184, 8.71898832351837
6.78571428571429, 6.78364525403929, 6.7815762223643, 6.77950719068931, 6.77743815901431, 6.77536912733932
8, 8.0001685780622, 8.00033715612439, 8.00050573418659, 8.00067431224878, 8.00084289031098
6, 5.99854314505735, 5.9970862901147, 5.99562943517205, 5.9941725802294, 5.99271572528675
10.1428571428571, 10.1436324285253, 10.1444077141936, 10.1451829998618, 10.14595828553, 10.1467335711982
7.85714285714286, 7.85543479463915, 7.85372673213543, 7.85201866963172, 7.85031060712801, 7.8486025446243
8, 7.99793404573377, 7.99586809146754, 7.99380213720132, 7.99173618293509, 7.98967022866886
6, 6.00489635973695, 6.0097927194739, 6.01468907921085, 6.0195854389478, 6.02448179868475
11.5714285714286, 11.5717243250471, 11.5720200786655, 11.572315832284, 11.5726115859025, 11.572907339521
8.92857142857143, 8.92793528492349, 8.92729914127555, 8.92666299762761, 8.92602685397967, 8.92539071033173
8, 7.99726313277139, 7.99452626554279, 7.99178939831418, 7.98905253108557, 7.98631566385697
6, 6.00594393484937, 6.01188786969874, 6.0178318045481, 6.02377573939747, 6.02971967424684
13, 13.0000006678945, 13.0000013357889, 13.0000020036834, 13.0000026715778, 13.0000033394723
10, 9.9999986297288, 9.9999972594576, 9.9999958891864, 9.9999945189152, 9.999993148644
8, 7.99999984458165, 7.99999968916331, 7.99999953374496, 7.99999937832661, 7.99999922290827
6, 6.0000003303718, 6.0000006607436, 6.0000009911154, 6.0000013214872, 6.000001651859
