0.0001, 0.00010013035600549, 0.000100261007872764, 0.0001017230034762, 0, 7.85138442835014e-313, 6.15378779518267e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -1.09041323144356e-13, -7.95261091266545e-13, -1.1864026943429e-10, 0, 8.27578358664201e-313, 6.57818695347454e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -3.88076916146542e-10, -7.61923854687972e-10, -4.28000037818127e-09, 0, 6.15378779518267e-313, 7.00258611176641e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -9.73591201912717e-15, -7.10067525468568e-14, -1.05976440741439e-11, 0, 6.57818695347454e-313, 7.42698527005828e-313, 0, 0, 0, 20, 0, 0, 0, 0
0, -1.09041323144356e-13, -7.95261091266545e-13, -1.1864026943429e-10, 0, 7.00258611176641e-313, 7.85138442835014e-313, 0, 0, 0, 0, 0, 0, 0, 0
0.0001, 0.000100130356027296, 0.000100261007420922, 0.000101722918378191, 0, 7.42698527005828e-313, 8.27578358664201e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -9.73591210568376e-15, -7.10067544081085e-14, -1.05977058759861e-11, 0, 7.85138442835014e-313, 6.15378779518267e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -3.8807496922353e-10, -7.61964199358331e-10, -4.28760763868469e-09, 0, 8.27578358664201e-313, 6.57818695347454e-313, 0, 0, 0, 0, 20, 0, 0, 0
0, -3.88076916146542e-10, -7.61923854687972e-10, -4.28000037818127e-09, 0, 7.00258611176641e-313, 7.00258611176641e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -9.73591210568376e-15, -7.10067544081085e-14, -1.05977058759861e-11, 0, 7.42698527005828e-313, 7.42698527005828e-313, 0, 0, 0, 0, 0, 0, 0, 0
0.0001, 0.000100134655752455, 0.000100269448691823, 0.000101770355334212, 0, 7.85138442835014e-313, 7.85138442835014e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -8.69284990456982e-16, -6.34000493062494e-15, -9.46650290086498e-13, 0, 8.27578358664201e-313, 8.27578358664201e-313, 0, 0, 0, 0, 0, 20, 0, 0
0, -9.73591201912717e-15, -7.10067525468568e-14, -1.05976440741439e-11, 0, 8.70018274493388e-313, 7.00258611176641e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -3.8807496922353e-10, -7.61964199358331e-10, -4.28760763868469e-09, 0, 9.12458190322575e-313, 7.42698527005828e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -8.69284990456982e-16, -6.34000493062494e-15, -9.46650290086498e-13, 0, 7.00258611176641e-313, 7.85138442835014e-313, 0, 0, 0, 0, 0, 0, 0, 0
0.0001, 0.000100134655752629, 0.00010026944868822, 0.000101770354654165, 0, 7.42698527005828e-313, 8.27578358664201e-313, 0, 0, 0, 0, 0, 0, 20, 0
0.05, 0.0479194723390455, 0.0460790002769001, 0.0332442457636999, 0, 7.85138442835014e-313, 8.70018274493388e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -5.54334005427137e-05, -0.000100985148112096, -0.000350277532489608, 0, 8.27578358664201e-313, 9.12458190322575e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, 2.03783323518582e-06, 7.53562790062904e-06, 0.000172149217766286, 0, 8.70018274493388e-313, 7.00258611176641e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -1.555562906792e-08, -6.32209281124444e-08, -5.34067491600115e-06, 0, 9.12458190322575e-313, 7.42698527005828e-313, 0, 0, 0, 0, 0, 0, 0, 20
0, -5.54334005427137e-05, -0.000100985148112096, -0.000350277532489608, 0, 7.00258611176641e-313, 7.85138442835014e-313, 0, 0, 0, 0, 0, 0, 0, 0
0.05, 0.0479305554190476, 0.0460216164459372, 0.0329918478592599, 0, 7.42698527005828e-313, 8.27578358664201e-313, 0, 0, 0, 0, 0, 0, 0, 0
0, -1.55721866429824e-08, -6.33098529313513e-08, -5.40911303366688e-06, 0, 7.85138442835014e-313, 8.70018274493388e-313, 0, 0, 0, 0, 0, 0, 0, 0
