0.0001, 7.79179533958027e-05, 0.000109922421045384, 0.000158491264699363, 0.000228099403466968, 0.000325435908301999, 0.000458877181980123, 0.000638713188752644, 0.000877780929365417, 0.00119238398600744, 0.00160289099424141, 0.00213261250736914, 0.00280296687277414, 0.00362370552730157, 0.00458034575000173, 0.0056261137658829, 0.00668738386777835, 0.00768406103813422, 0.00855391790086559, 0.00926637051815067, 0.00982087324168975, 0.0126894108273744, 0.0157376275653555, 0.018721357431171, 0.0214170977250839, 0.0236827571450637, 0.0254746486177458, 0.026825272900201, 0.0278069973500284, 0.0285019365723647, 0.028984679616889
0, 2.22468634309818e-07, 3.46793069826319e-07, 5.18231557425339e-07, 7.56571858531514e-07, 1.07686174441142e-06, 1.48307611130048e-06, 1.95429990616028e-06, 2.42506157798385e-06, 2.76324265730085e-06, 2.75589159110269e-06, 2.12402027058834e-06, 5.91701225188946e-07, -1.98766616507343e-06, -5.4988625682692e-06, -9.52056090078998e-06, -1.34312706083606e-05, -1.66163796795698e-05, -1.86455521106006e-05, -1.93376609973561e-05, -1.87391349730075e-05, -2.29951308692059e-05, -2.64518817183241e-05, -2.83063079559258e-05, -2.80682385135088e-05, -2.57918489012363e-05, -2.20385546438039e-05, -1.76123534003802e-05, -1.32540898073095e-05, -9.45752425030006e-06, -6.46267300742037e-06
0, 3.02863282953147e-05, 4.54653091560354e-05, 6.47358164356475e-05, 8.91686330399488e-05, 0.000119039687574763, 0.000154093863349613, 0.000193816438191143, 0.000237922546882134, 0.000286920856766696, 0.000342459572168209, 0.00040710506530811, 0.000483255484767119, 0.000571169810127593, 0.000666722386486029, 0.000760269493419731, 0.000838126482864168, 0.000886776879058232, 0.000897749386688636, 0.000870308251421302, 0.000810690358851034, 0.000986052112968056, 0.00112932986700784, 0.00121388274055861, 0.00122560200101543, 0.00116736310115539, 0.00105546076628383, 0.000912041247726785, 0.000758388033849007, 0.000610990689757258, 0.000480116794876101
0, -9.98364838990659e-06, -1.51944440377744e-05, -2.20599097612556e-05, -3.12142821635947e-05, -4.31932397914626e-05, -5.85249902946015e-05, -7.77403134799478e-05, -0.000101315476694626, -0.00012947845852622, -0.00016186711548552, -0.000197183476436503, -0.000233102252338722, -0.000266568166506011, -0.000294314392147575, -0.000313333925967227, -0.000321274924266045, -0.000316898514926728, -0.000300535122396753, -0.000274213536088351, -0.000241227078908317, -0.000286565924970144, -0.000318875855027684, -0.00033136681807415, -0.000322117885161452, -0.000294540336862988, -0.00025530258218057, -0.000211518381335382, -0.000168834118600383, -0.000130782517303763, -9.89672400259262e-05
0, 2.52826227314072e-08, 3.63371377630488e-08, 4.81661859022035e-08, 5.87209688015342e-08, 6.27587243555634e-08, 5.07724403295713e-08, 8.07929479245641e-09, -8.49850022909576e-08, -2.50967427992529e-07, -5.10887809648791e-07, -8.77753880505108e-07, -1.34868261378436e-06, -1.89672022979655e-06, -2.46548385254017e-06, -2.97328028267877e-06, -3.33211680748063e-06, -3.47607870394787e-06, -3.38285713366621e-06, -3.07656718456326e-06, -2.61459769900068e-06, -3.027488631592e-06, -3.22874843855008e-06, -3.13217131898458e-06, -2.72941895057788e-06, -2.09916141398176e-06, -1.37227363609172e-06, -6.7904927162294e-07, -1.10000163401217e-07, 2.95655906295946e-07, 5.33387399945127e-07
0, 1.13783182677019e-07, 1.33875455076781e-07, 1.1492207563894e-07, 1.11145536250309e-08, -2.5514318550757e-07, -7.93130914397725e-07, -1.72981060541548e-06, -3.17238269872669e-06, -5.14467210258936e-06, -7.51178508825773e-06, -9.93393950059141e-06, -1.19033229960876e-05, -1.28830314362123e-05, -1.24921810832858e-05, -1.06363691153196e-05, -7.51916627626993e-06, -3.552359638706e-06, 7.65457344393665e-07, 4.94667082047267e-06, 8.57978980635895e-06, 1.25217550379306e-05, 1.73399975231695e-05, 2.25240520679583e-05, 2.72858987117754e-05, 3.08228878352498e-05, 3.2607910069652e-05, 3.25400578054372e-05, 3.09033307427315e-05, 2.81967975664956e-05, 2.49425911313531e-05
0, 2.22468634309818e-07, 3.4679306982632e-07, 5.18231557425338e-07, 7.56571858531505e-07, 1.07686174441141e-06, 1.48307611130049e-06, 1.9542999061603e-06, 2.42506157798432e-06, 2.76324265730121e-06, 2.75589159109935e-06, 2.12402027059612e-06, 5.91701225189475e-07, -1.98766616507764e-06, -5.49886256832598e-06, -9.52056090064586e-06, -1.34312706083927e-05, -1.66163796799421e-05, -1.86455521110527e-05, -1.93376609977314e-05, -1.87391349738665e-05, -2.29951308670171e-05, -2.64518817280644e-05, -2.83063079555735e-05, -2.80682385286165e-05, -2.57918489096741e-05, -2.20385546287165e-05, -1.76123533617445e-05, -1.32540897760341e-05, -9.45752422127136e-06, -6.46267306396231e-06
0.0001, 0.000150174751180189, 0.000224951747078781, 0.000335690521444642, 0.0004981602204437, 0.00073329163511755, 0.001066951036317, 0.00152747807384914, 0.00213947546336207, 0.00291333260590798, 0.00383325886536625, 0.00485112326604334, 0.00589395860558877, 0.00688482630760477, 0.00776543984348828, 0.00850747746078339, 0.00910969027874421, 0.00958749709583091, 0.00996272353094462, 0.010256963608859, 0.0104884817983748, 0.0133974217044043, 0.0164225012815902, 0.0193251478951202, 0.0219058625852909, 0.0240513341936034, 0.0257383747254046, 0.0270076053211834, 0.027930529895881, 0.0285846164188221, 0.0290394396187993
0, -5.47209334876967e-08, -1.15420114089524e-08, 1.07123706664124e-07, 3.4717929059652e-07, 7.60652109770862e-07, 1.38835591640598e-06, 2.23433286635536e-06, 3.23644916365382e-06, 4.25094579621624e-06, 5.08695877495999e-06, 5.62344999746741e-06, 5.98010399512648e-06, 6.62630937878031e-06, 8.30716995039357e-06, 1.17718281731455e-05, 1.73974161804513e-05, 2.48544154335983e-05, 3.29902485598767e-05, 4.00743508510014e-05, 4.43719960458567e-05, 5.70948627409553e-05, 6.90883307221911e-05, 7.75518084481403e-05, 7.97939110323307e-05, 7.45100378326827e-05, 6.25094654188975e-05, 4.63424071550476e-05, 2.91513077508757e-05, 1.35521690580149e-05, 1.16809075193918e-06
0, 1.28138513327865e-08, -1.64347810557463e-08, -9.62316115331325e-08, -2.78368894515951e-07, -6.60266475553271e-07, -1.4181197114247e-06, -2.85283381968638e-06, -5.42732810383669e-06, -9.73409002909793e-06, -1.63034409953615e-05, -2.52351237544534e-05, -3.58562643358437e-05, -4.67648780084684e-05, -5.6368366040241e-05, -6.35325991460125e-05, -6.78497486943082e-05, -6.94372634862441e-05, -6.85677402179453e-05, -6.54512831574013e-05, -6.02681111767605e-05, -7.28849377146086e-05, -8.27092624076165e-05, -8.75426080684254e-05, -8.61853189908895e-05, -7.89705141365433e-05, -6.75966671047831e-05, -5.43870869527454e-05, -4.14505648091207e-05, -3.01723806130022e-05, -2.11659579409703e-05
0, -1.25104767157566e-08, -4.64878257995719e-08, -1.30681855736348e-07, -3.27376551458604e-07, -7.65979794025987e-07, -1.70009155346728e-06, -3.58684649968815e-06, -7.15390121884078e-06, -1.33530409842281e-05, -2.30481033794419e-05, -3.63966912353907e-05, -5.22499704471542e-05, -6.81765146514679e-05, -8.1340519166376e-05, -8.96554681324089e-05, -9.24048432138585e-05, -9.01039561346135e-05, -8.39583850831005e-05, -7.53422160269944e-05, -6.54875225554242e-05, -7.75313269186149e-05, -8.60302245045921e-05, -8.92798996261538e-05, -8.68946827574632e-05, -7.98835965875646e-05, -7.00746496502251e-05, -5.93428395718447e-05, -4.90779194838298e-05, -4.00335279888091e-05, -3.24569165066149e-05
0, 8.26596494854666e-10, 3.65072478424366e-09, 1.00247281333347e-08, 2.3238229419336e-08, 4.91696043210973e-08, 9.80514966004114e-08, 1.86839117385116e-07, 3.40889837319175e-07, 5.91256536498154e-07, 9.62011699872535e-07, 1.44606831485186e-06, 1.98177466481821e-06, 2.45454915481506e-06, 2.73545231024264e-06, 2.73655624148293e-06, 2.44870374573412e-06, 1.94425175535613e-06, 1.34951773695649e-06, 8.00934901825959e-07, 4.01326373684823e-07, 3.66658237443575e-07, 3.0582761761194e-07, 2.75832532319048e-07, 3.40648768002422e-07, 5.24450455172058e-07, 7.89049783111783e-07, 1.05662472977241e-06, 1.25435511772207e-06, 1.34480924999786e-06, 1.33395179762142e-06
0, 3.02863282953146e-05, 4.54653091560357e-05, 6.47358164356487e-05, 8.91686330399501e-05, 0.000119039687574766, 0.000154093863349614, 0.00019381643819115, 0.000237922546882136, 0.000286920856766662, 0.00034245957216815, 0.000407105065308019, 0.000483255484767256, 0.000571169810127256, 0.000666722386485142, 0.000760269493421878, 0.000838126482868547, 0.000886776879060091, 0.000897749386682686, 0.000870308251494522, 0.000810690358946686, 0.000986052113108565, 0.00112932986688035, 0.00121388274084096, 0.00122560200137372, 0.00116736310238182, 0.00105546076824729, 0.000912041251975357, 0.000758388038183104, 0.00061099069463101, 0.000480116799993073
0, -5.47209334876968e-08, -1.1542011408952e-08, 1.07123706664128e-07, 3.47179290596519e-07, 7.6065210977086e-07, 1.38835591640599e-06, 2.23433286635532e-06, 3.2364491636537e-06, 4.25094579621625e-06, 5.08695877495966e-06, 5.62344999746933e-06, 5.98010399512584e-06, 6.62630937878258e-06, 8.30716995039993e-06, 1.17718281731492e-05, 1.73974161804036e-05, 2.48544154335107e-05, 3.29902485599471e-05, 4.00743508497518e-05, 4.43719960445574e-05, 5.70948627409816e-05, 6.90883307170634e-05, 7.75518084470582e-05, 7.97939110149998e-05, 7.4510037805437e-05, 6.25094654154072e-05, 4.63424071439157e-05, 2.91513077494268e-05, 1.35521689924449e-05, 1.16809049964224e-06
0.0001, 0.000128043072035414, 0.00017529407648491, 0.000234220039741748, 0.00030406141123548, 0.000383441354276982, 0.000471063980243455, 0.000566698238499039, 0.00067181138097715, 0.000789486492619978, 0.000923738790166957, 0.00107885235342773, 0.00125951483162715, 0.00147196044637536, 0.00172527150668641, 0.0020314264762397, 0.0024032228278219, 0.00285036025148323, 0.00337514883249281, 0.00397014519012452, 0.00461954349601694, 0.00621870830390404, 0.00811593397637146, 0.010251224082414, 0.0125355137549907, 0.0148695630985545, 0.0171596024476106, 0.0193237619785507, 0.0212939398624119, 0.0230203844162142, 0.0244784384238838
0, 6.60707858255742e-06, 1.41470269389327e-05, 2.80807896002574e-05, 5.2751884028403e-05, 9.40571674664676e-05, 0.000159305250431751, 0.000256458511095729, 0.000392477912149747, 0.000570555597611078, 0.000786658979961379, 0.00102703859886252, 0.00126907954550342, 0.00148640201428733, 0.00165586237156254, 0.00176254337942817, 0.0018009300082602, 0.00177353286374343, 0.00168895381732621, 0.00156006360662257, 0.00140188087742472, 0.00168492156282807, 0.00190606148002025, 0.00202513775372373, 0.0020247699090695, 0.00191446651643502, 0.00172279618000772, 0.0014852763892979, 0.00123482298382115, 0.000996524564654936, 0.000785875475359706
0, -1.61785579451486e-08, -3.36814192573815e-08, -6.68938902943729e-08, -1.28662865533714e-07, -2.39249784372807e-07, -4.289504565774e-07, -7.40023148911712e-07, -1.22608093324412e-06, -1.945057196216e-06, -2.94106457470324e-06, -4.21589520399655e-06, -5.70442961184554e-06, -7.27706002000376e-06, -8.77790816938418e-06, -1.00797099045665e-05, -1.11267530096646e-05, -1.19499820485006e-05, -1.26508898320856e-05, -1.33582281225603e-05, -1.41724595197007e-05, -1.84529124601868e-05, -2.32134488278775e-05, -2.82225511730835e-05, -3.32053928561741e-05, -3.78525580656178e-05, -4.18384577171229e-05, -4.48752640059259e-05, -4.67808018795354e-05, -4.75122554537373e-05, -4.71225026289008e-05
0, -2.19946724693474e-07, -6.31808213802963e-07, -1.46594370130859e-06, -3.02471124841808e-06, -5.73242411441985e-06, -1.01312426517687e-05, -1.684120605504e-05, -2.64646379331132e-05, -3.94171990483403e-05, -5.57044822104463e-05, -7.4744432076821e-05, -9.53991272798194e-05, -0.000116299075060892, -0.000136309460063341, -0.000154829620803002, -0.000171734436242245, -0.000187034284087848, -0.000200497176778859, -0.000211462798874086, -0.000218940089321364, -0.000279829936797092, -0.000341717496923205, -0.000397455088632332, -0.000440027030840531, -0.000464452792552556, -0.000469003583841157, -0.000455350267017375, -0.000427709608498992, -0.000391390055987215, -0.000351350429675463
