-1.5708,-1.5594,-1.5253,-1.4686,-1.3893,-1.2875,-1.1633,-1.0169,-0.84826,-0.65748,-0.44466,-0.20989,0.046755,0.32519,0.62532,0.94707,1.2903,1.6009,1.6877,1.6259,1.5708
-7.4141e-09,-0.03284,-0.12364,-0.26081,-0.43277,-0.62793,-0.83471,-1.0415,-1.2368,-1.4089,-1.5463,-1.6375,-1.6707,-1.6344,-1.5171,-1.3072,-0.99301,-0.60125,-0.27778,-0.072084,-1.0135e-08
