1, -0, 0, -0, 0, -0, 0, -0, 0, -0, 0, -0
-0, 1, -0, 0, -0, 0, -0, 0, -0, 0, -0, 0
0, -0, 1, -0, 0, -0, 0, -0, 0, -0, 0, -0
-0, 0, -0, 1, -0, 0, -0, 0, -0, 0, -0, 0
0, -0, 0, -0, 1, -0, 0, -0, 0, -0, 0, -0
-0, 0, -0, 0, -0, 1, -0, 0, -0, 0, -0, 0
0, -0, 0, -0, 0, -0, 1, -0, 0, -0, 0, -0
-0, 0, -0, 0, -0, 0, -0, 1, -0, 0, -0, 0
0, -0, 0, -0, 0, -0, 0, -0, 1, -0, 0, -0
-0, 0, -0, 0, -0, 0, -0, 0, -0, 1, -0, 0
0, -0, 0, -0, 0, -0, 0, -0, 0, -0, 1, -0
-0, 0, -0, 0, -0, 0, -0, 0, -0, 0, -0, 1
0.2, -0, 0, -0, 0, -0, 0, -0, 0, -0, 0, -0
-0, 0.2, -0, 0, -0, 0, -0, 0, -0, 0, -0, 0
0, -0, 0.2, -0, 0, -0, 0, -0, 0, -0, 0, -0
-0, 0, -0, 0.2, -0, 0, -0, 0, -0, 0, -0, 0
0, -0, 0, -0, 0.2, -0, 0, -0, 0, -0, 0, -0
-0, 0, -0, 0, -0, 0.2, -0, 0, -0, 0, -0, 0
0, -0, 0, -0, 0, -0, 0.2, -0, 0, -0, 0, -0
-0, 0, -0, 0, -0, 0, -0, 0.2, -0, 0, -0, 0
0, -0, 0, -0, 0, -0, 0, -0, 0.2, -0, 0, -0
-0, 0, -0, 0, -0, 0, -0, 0, -0, 0.2, -0, 0
0, -0, 0, -0, 0, -0, 0, -0, 0, -0, 0.2, -0
-0, 0, -0, 0, -0, 0, -0, 0, -0, 0, -0, 0.2
1.35417005386933, 0.535641837571437, -0, 0, -0, 0, -0, 0, -0, 0, -0, 0
0.535641837571437, 0.39565359641052, -0, 0, -0, 0, -0, 0, -0, 0, -0, 0
-0, -0, 4, -0, 0, -0, 0, -0, 0, -0, 0, -0
0, 0, -0, 4, -0, 0, -0, 0, -0, 0, -0, 0
-0, -0, 0, -0, 0.143650471625272, -0.00743932462774232, 0, -0, 0, -0, 0, -0
0, 0, -0, 0, -0.00743932462774232, 0.190696634521195, -0, 0, -0, 0, -0, 0
-0, -0, 0, -0, 0, -0, 4, -0, 0, -0, 0, -0
0, 0, -0, 0, -0, 0, -0, 4, -0, 0, -0, 0
-0, -0, 0, -0, 0, -0, 0, -0, 0.189035916824203, -0, 0, -0
0, 0, -0, 0, -0, 0, -0, 0, -0, 0.189035916824202, -0, 0
-0, -0, 0, -0, 0, -0, 0, -0, 0, -0, 4, -0
0, 0, -0, 0, -0, 0, -0, 0, -0, 0, -0, 4
0.503996698376782, 0.147528232713238, -0, 0, -0, 0, -0, 0, -0, -0, 0, -0
0.147528232713238, 0.342860708246678, -0, 0, -0, 0, -0, 0, -0, -0, 0, -0
-0, -0, 20, -0, 0, -0, 0, -0, 0, 0, -0, 0
0, 0, -0, 20, -0, 0, -0, 0, -0, -0, 0, -0
-0, -0, 0, -0, 0.460630264530108, -0.00785851864400192, 0, -0, 0, 0, -0, 0
0, 0, -0, 0, -0.00785851864400192, 0.493098305871617, -0, 0, -0, -0, 0, -0
-0, -0, 0, -0, 0, -0, 20, -0, 0, 0, -0, 0
