47.7304004280612, -44.8727074483244, -37.172326460098, -34.5297977252292, -34.7407267693772, -37.1357347763307, -41.6790431086351, -48.7386598238479, -59.085720688759, -74.0341228076398, -95.7384425482446, -127.720622907587, -175.668544624398, -248.027708463237, -352.676539243662, -471.511475138446, -474.601501218671, -188.285454878945, 149.227371146595, 513.530968104967, 1342.05416665403, 8554.69181150858, 4145820.86529401, 1.84995214175309e+17, 7.47051482114338e+59, 2.44878747455251e+230, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan
-1.29986777341177e-05, 6.16705271530145e-05, 8.22318096714828e-05, 0.000114257022173097, 0.000165480716325168, 0.000249941158655445, 0.000394044787284915, 0.000649584116141516, 0.00112307557484793, 0.00204569345745982, 0.00395055449834503, 0.00815221525646127, 0.0181245083048195, 0.0435912616321791, 0.111729776302052, 0.281163870646499, 0.514994170723976, 0.278587850147427, -0.154936184795251, -0.683623165246471, -2.62384354411547, -37.8857184284941, -64182.8935170376, -1.10169671132317e+16, -1.63053253022435e+59, -1.40494949294982e+230, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan
-1.29986778551017e-05, 6.16705270652373e-05, 8.22318095480866e-05, 0.000114257022006971, 0.00016548071610955, 0.000249941158387656, 0.000394044786976139, 0.000649584115842174, 0.00112307557471447, 0.00204569345793669, 0.00395055450068652, 0.00815221526433075, 0.0181245083295821, 0.0435912617118269, 0.111729776571934, 0.281163871576205, 0.514994173399859, 0.27858785429775, -0.154936180580039, -0.683623160155299, -2.6238435327982, -37.8857183034026, -64182.8933233958, -1.10169670808307e+16, -1.6305325254606e+59, -1.40494948885147e+230, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan
47.7303906456031, -44.8726619869349, -37.1722658996839, -34.5297136165832, -34.7406049809536, -37.135550849771, -41.6787531557998, -48.7381818454668, -59.0848943044197, -74.0326175228303, -95.7355355602887, -127.714624054539, -175.6552073938, -247.995630653353, -352.594318965088, -471.304569030028, -474.222518505927, -188.080440270871, 149.113357326416, 513.027897512927, 1340.12330797341, 8526.81213855603, 4098589.42776993, 1.76887959003496e+17, 6.27062536759556e+59, 1.41490190087767e+230, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan
27.8278921291171, -26.681961742646, -21.1822075952498, -18.4949873981465, -17.173411776043, -16.6551817074297, -16.6931007379101, -17.1759799932389, -18.0621188705511, -19.3509551225362, -21.0667214634054, -23.2364987652976, -25.8298046263907, -28.564003570639, -30.2992071389532, -27.5700297953107, -14.7182927919341, 0.0312441050836583, -0.82661053107966, -13.7392274195672, -55.6582851553954, -436.364858286697, -218825.968668597, -9.76495313661601e+15, -3.94303082232452e+58, -1.29230036967627e+229, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan
-1.29967303569438e-05, 3.81371682041791e-05, 4.85267108281374e-05, 6.31803343129166e-05, 8.42430134994134e-05, 0.000115219762474768, 0.000161999548639571, 0.000234828978067028, 0.000352247588115455, 0.000549280808846054, 0.000895246538633042, 0.00153385899793244, 0.00277422211925176, 0.00527871139554954, 0.0102525446702986, 0.0180199981670986, 0.0183407478349891, -6.635354307237e-05, 0.000779865497624708, 0.0169074460487634, 0.0997703097037947, 1.79615945346525, 3293.71459550975, 577476767689783, 8.59255213092156e+57, 7.41294992887456e+228, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan
-1.29967303569438e-05, 3.81371682041791e-05, 4.85267108281374e-05, 6.31803343129166e-05, 8.42430134994134e-05, 0.000115219762474768, 0.000161999548639571, 0.000234828978067028, 0.000352247588115455, 0.000549280808846054, 0.000895246538633042, 0.00153385899793244, 0.00277422211925176, 0.00527871139554954, 0.0102525446702986, 0.0180199981670986, 0.0183407478349891, -6.635354307237e-05, 0.000779865497624708, 0.0169074460487634, 0.0997703097037947, 1.79615945346525, 3293.71459550975, 577476767689783, 8.59255213092156e+57, 7.41294992887456e+228, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan
27.8278825369488, -26.6819336714331, -21.182171893498, -18.4949409209284, -17.1733498043833, -16.655096944497, -16.6929815538276, -17.1758072180327, -18.0618596913173, -19.3505509515063, -21.0660627022209, -23.2353700568877, -25.8277631446499, -28.5601190467453, -30.2916623775506, -27.5567689379701, -14.704795795856, 0.0311953142305903, -0.826036718536472, -13.7267855306612, -55.5848654685195, -435.043086059055, -216402.163394824, -9.33999487309096e+15, -3.31071516269846e+58, -7.46790228727201e+228, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan
