0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-58.9713104697235, -51.4825267320244, -45.2134022931307, -39.8479830344054, -35.1679441654019, -31.0175245814339, -27.2825431546605, -23.873575011729, -20.7247453700336, -17.7878623542971, -15.0275453381375, -12.4178463393599, -9.93666979410622, -7.56443468569048, -5.28096505199693, -3.07287386754981, -0.93651736897786, 1.12834709994678, 3.12050537877985, 5.03909330017363, 6.88478891309884, 8.65149207395749, 10.3329096667261, 11.9225396465699, 13.4146474649711, 14.8041403413607, 16.0865808068755, 17.2583184361441, 18.3165009959225, 19.2589454598184, 20.0844503949899, 20.7926016877926, 21.3839962900084, 21.8601950195353, 22.2237478868495, 22.4782118370219, 22.6279916229322, 22.6783545153947, 22.635250295524, 22.5052494814493, 22.2952247628919, 22.0124139812791, 21.6642342787727, 21.2580272519688, 20.8008438773299, 20.2995563097414, 19.7607375075708, 19.1905055184761, 18.5944864036036, 17.9777564724694
-209.916217840871, -185.182586873975, -164.509316060709, -146.826007121721, -131.391575609787, -117.676415795828, -105.29171227965, -93.9456322333371, -83.414967307558, -73.5280906543338, -64.1505363183165, -55.1776936660171, -46.5267156716505, -38.1300787177238, -29.9309678084382, -21.8851257866809, -13.9635879744485, -6.14681881629012, 1.57360892641918, 9.20212857043536, 16.739353326319, 24.173429110218, 31.4879077660728, 38.6573131301082, 45.6563693407018, 52.455367462636, 59.0217759762231, 65.3260617295761, 71.3348786682955, 77.0184139701052, 82.3497179386451, 87.3023847142333, 91.8573733502168, 95.9968243116494, 99.7090856612573, 102.987462073072, 105.829658726357, 108.239659027984, 110.224880484059, 111.798344654399, 112.976656747294, 113.778854104548, 114.227504432835, 114.346160784243, 114.160624497301, 113.697345997407, 112.982912265049, 112.04357231027, 110.904286462577, 109.589619698362
