0.27886, 0.278934331695127, 0.279157413819072, 0.279529333410399, 0.280050177507671, 0.280720033149453, 0.281538987374308, 0.282507127220801, 0.283624539727494, 0.284891311932953, 0.286307530875741, 0.287873283594421, 0.289588657127557, 0.291453738513715, 0.293468614791456, 0.295633372999346, 0.297948100175947, 0.300412883359825, 0.303027809589542, 0.305792965903663, 0.308708439340751, 0.311774316939371, 0.314990685738085, 0.318357632775459, 0.321875245090056, 0.32554360972044, 0.329362813705174, 0.333332944082823, 0.33745408789195, 0.341726332171119, 0.346149763958895, 0.35072447029384, 0.355450538214519, 0.360328054759496, 0.365357106967335, 0.370537781876599, 0.375870166525852, 0.381354347953659, 0.386990413198582, 0.392778449299187, 0.398718543294036, 0.404810782221693, 0.411055253120723, 0.41745204302969, 0.424001238987157, 0.430702928031687, 0.437557197201846, 0.444564133536197, 0.451723824073303, 0.459036355851728, 0.27886, 0.278875732261649, 0.278918100866331, 0.278982568856236, 0.279064841489488, 0.279160863643856, 0.279266817287037, 0.279379119013506, 0.279494417647899, 0.27960959191492, 0.279721748175734, 0.279828218230846, 0.279926557189416, 0.280014541405012, 0.280090166477758, 0.280151645322865, 0.28019740630552, 0.280226091442112, 0.280236554667778, 0.28022786017024, 0.280199280789937, 0.280150296486418, 0.280080592870993, 0.27999005980564, 0.279878790068147, 0.2797470780835, 0.279595418721505, 0.27942450616066, 0.279235232818269, 0.279028688346814, 0.278806158696602, 0.278569125244681, 0.27831926399007, 0.278058444815293, 0.277788730814261, 0.277512377686501, 0.277231833197781, 0.276949736707126, 0.276668918760274, 0.276392400749587, 0.276123394640432, 0.275865302764077, 0.275621717677108, 0.275396422087394, 0.275193388846631, 0.275016781009476, 0.274870951959286, 0.274760445600496, 0.274689996617639, 0.274664530801022, 0.27886, 0.278875735431554, 0.27891811340516, 0.278982596805821, 0.279064890720766, 0.279160939843538, 0.279266925944664, 0.279379265408877, 0.279494606838866, 0.279609828725546, 0.279722037184811, 0.279828563760756, 0.279926963295343, 0.280015011864489, 0.280090704780545, 0.280152254661156, 0.280198089564471, 0.28022685119068, 0.280237393149868, 0.280228779296159, 0.280200282128138, 0.280151381255539, 0.280081761932178, 0.279991313655137, 0.279880128830181, 0.27974850150341, 0.279596926159143, 0.279426096584041, 0.279236904797471, 0.279030440048121, 0.27880798787688, 0.278571029245987, 0.278321239734483, 0.278060488799964, 0.277790839106673, 0.277514545919937, 0.277234056566989, 0.276952009964181, 0.276671236210628, 0.276394756248293, 0.276125781588553, 0.27586771410526, 0.27562414589432, 0.27539885919982, 0.275195826406718, 0.275019210100125, 0.274873363191183, 0.274762829109579, 0.274692342062684, 0.274666827361358, 0.27886, 0.278875735431913, 0.278918113406609, 0.278982596809109, 0.279064890726652, 0.279160939852793, 0.279266925958067, 0.279379265427214, 0.279494606862929, 0.27960982875613, 0.279722037222712, 0.27982856380677, 0.279926963350264, 0.280015011929105, 0.280090704855641, 0.280152254747509, 0.280198089662846, 0.280226851301833, 0.28023739327454, 0.280228779435076, 0.28020028228201, 0.280151381425054, 0.280081762118006, 0.279991313857923, 0.279880129050546, 0.279748501741948, 0.279596926416418, 0.279426096860586, 0.279236905093786, 0.279030440364672, 0.278807988214094, 0.278571029604252, 0.278321240114147, 0.278060489201329, 0.277790839529997, 0.277514546365429, 0.277234057034808, 0.276952010454434, 0.276671236723366, 0.276394756783509, 0.276125782146184, 0.275867714685178, 0.275624146496333, 0.27539885982367, 0.275195827052078, 0.275019210766596, 0.274873363878292, 0.274762829816775, 0.274692342789338, 0.274666828106757
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.00455414910453978, 0.00911096376509788, 0.0136704439816743, 0.0182325897542691, 0.0227974010828821, 0.0273648779675135, 0.0319350204081633, 0.0365078284048313, 0.0410833019575177, 0.0456614410662224, 0.0502422457309454, 0.0548257159516868, 0.0594118517284465, 0.0640006530612245, 0.0685921199500208, 0.0731862523948355, 0.0777830503956684, 0.0823825139525197, 0.0869846430653894, 0.0915894377342773, 0.0961968979591836, 0.100807023740108, 0.105419815077051, 0.110035271970012, 0.114653394418992, 0.11927418242399, 0.123897635985006, 0.128523755102041, 0.133152539775094, 0.137783990004165, 0.142418105789254, 0.147054887130362, 0.151694334027488, 0.156336446480633, 0.160981224489796, 0.165628668054977, 0.170278777176176, 0.174931551853394, 0.17958699208663, 0.184245097875885, 0.188905869221158, 0.193569306122449, 0.198235408579758, 0.202904176593086, 0.207575610162432, 0.212249709287796, 0.216926473969179, 0.22160590420658, 0.226288, 0, 0.000888974913845045, 0.00163525532931484, 0.00224629988019546, 0.00272948666916978, 0.00309211530708742, 0.00334140895167094, 0.00348451634561944, 0.00352851385407521, 0.00348040750142397, 0.00334713500740546, 0.00313556782251787, 0.00285251316270724, 0.00250471604334142, 0.00209886131247667, 0.00164157568343472, 0.00113942976671706, 0.000598940101293076, 2.65711853078717e-05, -0.000571262493735471, -0.00118819442925597, -0.00181790406626639, -0.00245411477235903, -0.00309059180892277, -0.00372114030250429, -0.00433960321622353, -0.00493985932115219, -0.00551582116756444, -0.00606143305597021, -0.00657066900784549, -0.00703753073597777, -0.00745604561435136, -0.00782026464750397, -0.00812426043929415, -0.0083621251610278, -0.00852796851890149, -0.00861591572072987, -0.00862010544193443, -0.00853468779078049, -0.00835382227285897, -0.00807167575481844, -0.00768242042736143, -0.00718023176752679, -0.0065592865002868, -0.00581376055949363, -0.0049378270482151, -0.00392565419850338, -0.0027714033306439, -0.00146922681193348, -1.32660150383404e-05, 0, 0.000889166948254431, 0.00163563480040686, 0.00224686176427148, 0.00273022552848339, 0.00309302530158427, 0.00334248385054421, 0.00348574953868111, 0.00352989836294311, 0.0034819359905247, 0.00334879979479314, 0.00313736089050883, 0.00285442616833063, 0.00250674032860579, 0.00210098791445253, 0.00164379534415305, 0.00114173294288383, 0.000601316973819716, 2.90116686577106e-05, -0.000568768742384853, -0.00118565800103449, -0.00181533579181733, -0.00245152571322915, -0.00308799324913664, -0.00371854374032292, -0.00433702035608739, -0.00493730206580875, -0.0055133016103801, -0.00605896347342701, -0.00656826185222238, -0.0070351986282167, -0.00745380133710823, -0.00781812113838456, -0.00812223078427497, -0.00836022258806211, -0.00852620639171042, -0.00861430753277884, -0.00861866481059476, -0.00853342845167645, -0.00835275807440015, -0.00807082065291753, -0.00768178848033755, -0.0071798371311942, -0.00655914342322919, -0.00581388337852392, -0.00493823018402073, -0.00392635215147718, -0.00277241067690046, -0.00147055819951105, -1.49361602862191e-05, 0, 0.000889166970455929, 0.00163563484527592, 0.00224686183221818, 0.00273022561986188, 0.00309302541669275, 0.00334248398962496, 0.00348574970192043, 0.00352989855047124, 0.00348193620241574, 0.00334880003106492, 0.00313736115112275, 0.00285442645319154, 0.00250674063756171, 0.00210098824729448, 0.00164379570061476, 0.00114173332264147, 0.000601317376491599, 2.90120938039325e-05, -0.00056876829526276, -0.00118565753249394, -0.00181533530247514, -0.00245152520376192, -0.00308799272028125, -0.00371854319287704, -0.00433701979090999, -0.00493730148382063, -0.0055133010125645, -0.00605896286083018, -0.00656826122595421, -0.00703519798945139, -0.00745380068708497, -0.00781812047840821, -0.00812223011571683, -0.00836022191236065, -0.0085262057103721, -0.00861430684737888, -0.00861866412277803, -0.0085334277631583, -0.00835275738696731, -0.00807081996842908, -0.00768178780072578, -0.00717983645846566, -0.00655914275946567, -0.00581388272588348, -0.00493822954473875, -0.00392635152786746, -0.00277241007135632, -0.00147055761450646, -1.4935598376978e-05
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.27886, 0.278934331695127, 0.279157413819072, 0.279529333410399, 0.280050177507671, 0.280720033149453, 0.281538987374308, 0.282507127220801, 0.283624539727494, 0.284891311932953, 0.286307530875741, 0.287873283594421, 0.289588657127557, 0.291453738513715, 0.293468614791456, 0.295633372999346, 0.297948100175947, 0.300412883359825, 0.303027809589542, 0.305792965903663, 0.308708439340751, 0.311774316939371, 0.314990685738085, 0.318357632775459, 0.321875245090056, 0.32554360972044, 0.329362813705174, 0.333332944082823, 0.33745408789195, 0.341726332171119, 0.346149763958895, 0.35072447029384, 0.355450538214519, 0.360328054759496, 0.365357106967335, 0.370537781876599, 0.375870166525852, 0.381354347953659, 0.386990413198582, 0.392778449299187, 0.398718543294036, 0.404810782221693, 0.411055253120723, 0.41745204302969, 0.424001238987157, 0.430702928031687, 0.437557197201846, 0.444564133536197, 0.451723824073303, 0.459036355851728, 0.27886, 0.278875732261649, 0.278918100866331, 0.278982568856236, 0.279064841489488, 0.279160863643856, 0.279266817287037, 0.279379119013506, 0.279494417647899, 0.27960959191492, 0.279721748175734, 0.279828218230846, 0.279926557189416, 0.280014541405012, 0.280090166477758, 0.280151645322865, 0.28019740630552, 0.280226091442112, 0.280236554667777, 0.28022786017024, 0.280199280789937, 0.280150296486418, 0.280080592870993, 0.27999005980564, 0.279878790068147, 0.2797470780835, 0.279595418721505, 0.27942450616066, 0.279235232818269, 0.279028688346814, 0.278806158696602, 0.278569125244681, 0.27831926399007, 0.278058444815293, 0.277788730814261, 0.277512377686501, 0.277231833197781, 0.276949736707126, 0.276668918760274, 0.276392400749587, 0.276123394640432, 0.275865302764078, 0.275621717677108, 0.275396422087394, 0.275193388846632, 0.275016781009477, 0.274870951959286, 0.274760445600497, 0.274689996617639, 0.274664530801022, 0.27886, 0.278875735431554, 0.27891811340516, 0.278982596805821, 0.279064890720766, 0.279160939843538, 0.279266925944664, 0.279379265408877, 0.279494606838866, 0.279609828725546, 0.279722037184811, 0.279828563760756, 0.279926963295343, 0.280015011864489, 0.280090704780545, 0.280152254661156, 0.280198089564471, 0.28022685119068, 0.280237393149868, 0.280228779296159, 0.280200282128138, 0.280151381255539, 0.280081761932178, 0.279991313655137, 0.279880128830181, 0.27974850150341, 0.279596926159143, 0.279426096584041, 0.279236904797471, 0.279030440048121, 0.27880798787688, 0.278571029245987, 0.278321239734483, 0.278060488799964, 0.277790839106672, 0.277514545919937, 0.277234056566989, 0.276952009964181, 0.276671236210628, 0.276394756248293, 0.276125781588553, 0.27586771410526, 0.27562414589432, 0.27539885919982, 0.275195826406718, 0.275019210100125, 0.274873363191184, 0.274762829109579, 0.274692342062684, 0.274666827361358, 0.27886, 0.278875735431913, 0.278918113406609, 0.278982596809109, 0.279064890726652, 0.279160939852793, 0.279266925958067, 0.279379265427214, 0.279494606862929, 0.27960982875613, 0.279722037222712, 0.27982856380677, 0.279926963350264, 0.280015011929105, 0.280090704855641, 0.280152254747509, 0.280198089662846, 0.280226851301833, 0.28023739327454, 0.280228779435076, 0.28020028228201, 0.280151381425054, 0.280081762118006, 0.279991313857923, 0.279880129050547, 0.279748501741948, 0.279596926416418, 0.279426096860586, 0.279236905093786, 0.279030440364672, 0.278807988214094, 0.278571029604253, 0.278321240114147, 0.27806048920133, 0.277790839529997, 0.277514546365429, 0.277234057034809, 0.276952010454434, 0.276671236723366, 0.27639475678351, 0.276125782146184, 0.275867714685178, 0.275624146496334, 0.27539885982367, 0.275195827052079, 0.275019210766596, 0.274873363878293, 0.274762829816776, 0.274692342789338, 0.274666828106758
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.00455414910453978, 0.00911096376509788, 0.0136704439816743, 0.0182325897542691, 0.0227974010828821, 0.0273648779675135, 0.0319350204081633, 0.0365078284048313, 0.0410833019575177, 0.0456614410662224, 0.0502422457309454, 0.0548257159516868, 0.0594118517284465, 0.0640006530612245, 0.0685921199500208, 0.0731862523948355, 0.0777830503956684, 0.0823825139525197, 0.0869846430653894, 0.0915894377342773, 0.0961968979591836, 0.100807023740108, 0.105419815077051, 0.110035271970012, 0.114653394418992, 0.11927418242399, 0.123897635985006, 0.128523755102041, 0.133152539775094, 0.137783990004165, 0.142418105789254, 0.147054887130362, 0.151694334027488, 0.156336446480633, 0.160981224489796, 0.165628668054977, 0.170278777176176, 0.174931551853394, 0.17958699208663, 0.184245097875885, 0.188905869221158, 0.193569306122449, 0.198235408579758, 0.202904176593086, 0.207575610162432, 0.212249709287796, 0.216926473969179, 0.22160590420658, 0.226288, 0, 0.00088897491384503, 0.00163525532931481, 0.00224629988019542, 0.00272948666916972, 0.00309211530708736, 0.00334140895167087, 0.00348451634561937, 0.00352851385407513, 0.00348040750142389, 0.00334713500740538, 0.00313556782251779, 0.00285251316270718, 0.00250471604334136, 0.00209886131247662, 0.00164157568343468, 0.00113942976671702, 0.000598940101293054, 2.65711853078645e-05, -0.000571262493735462, -0.00118819442925594, -0.00181790406626634, -0.00245411477235896, -0.00309059180892268, -0.00372114030250418, -0.00433960321622338, -0.00493985932115202, -0.00551582116756423, -0.00606143305596997, -0.00657066900784522, -0.00703753073597746, -0.007456045614351, -0.00782026464750357, -0.00812426043929371, -0.00836212516102731, -0.00852796851890095, -0.00861591572072929, -0.00862010544193379, -0.00853468779077979, -0.00835382227285822, -0.00807167575481763, -0.00768242042736056, -0.00718023176752585, -0.00655928650028579, -0.00581376055949256, -0.00493782704821396, -0.00392565419850216, -0.0027714033306426, -0.00146922681193211, -1.32660150368822e-05, 0, 0.000889166948254411, 0.00163563480040682, 0.00224686176427142, 0.00273022552848332, 0.00309302530158418, 0.0033424838505441, 0.00348574953868099, 0.00352989836294298, 0.00348193599052456, 0.00334879979479299, 0.00313736089050866, 0.00285442616833046, 0.00250674032860561, 0.00210098791445235, 0.00164379534415287, 0.00114173294288364, 0.000601316973819528, 2.90116686575219e-05, -0.000568768742385041, -0.00118565800103467, -0.00181533579181751, -0.00245152571322933, -0.00308799324913681, -0.00371854374032307, -0.00433702035608754, -0.00493730206580888, -0.00551330161038022, -0.00605896347342712, -0.00656826185222247, -0.00703519862821677, -0.00745380133710828, -0.00781812113838459, -0.00812223078427498, -0.00836022258806208, -0.00852620639171037, -0.00861430753277876, -0.00861866481059465, -0.0085334284516763, -0.00835275807439996, -0.00807082065291731, -0.00768178848033728, -0.00717983713119389, -0.00655914342322883, -0.00581388337852351, -0.00493823018402027, -0.00392635215147667, -0.0027724106768999, -0.00147055819951043, -1.49361602855291e-05, 0, 0.000889166970455926, 0.00163563484527591, 0.00224686183221817, 0.00273022561986188, 0.00309302541669276, 0.00334248398962497, 0.00348574970192045, 0.00352989855047127, 0.00348193620241578, 0.00334880003106497, 0.00313736115112282, 0.00285442645319162, 0.00250674063756181, 0.00210098824729459, 0.0016437957006149, 0.00114173332264163, 0.000601317376491786, 2.9012093804145e-05, -0.00056876829526252, -0.00118565753249368, -0.00181533530247484, -0.00245152520376158, -0.00308799272028088, -0.00371854319287663, -0.00433701979090954, -0.00493730148382015, -0.00551330101256397, -0.00605896286082961, -0.00656826122595359, -0.00703519798945072, -0.00745380068708425, -0.00781812047840744, -0.008122230115716, -0.00836022191235976, -0.00852620571037115, -0.00861430684737788, -0.00861866412277697, -0.00853342776315717, -0.00835275738696612, -0.00807081996842782, -0.00768178780072445, -0.00717983645846426, -0.0065591427594642, -0.00581388272588194, -0.00493822954473713, -0.00392635152786576, -0.00277241007135453, -0.00147055761450459, -1.49355983750149e-05
0, 0.00455414910453978, 0.00911096376509788, 0.0136704439816743, 0.0182325897542691, 0.0227974010828821, 0.0273648779675135, 0.0319350204081633, 0.0365078284048313, 0.0410833019575177, 0.0456614410662224, 0.0502422457309454, 0.0548257159516868, 0.0594118517284465, 0.0640006530612245, 0.0685921199500208, 0.0731862523948355, 0.0777830503956684, 0.0823825139525197, 0.0869846430653894, 0.0915894377342773, 0.0961968979591836, 0.100807023740108, 0.105419815077051, 0.110035271970012, 0.114653394418992, 0.11927418242399, 0.123897635985006, 0.128523755102041, 0.133152539775094, 0.137783990004165, 0.142418105789254, 0.147054887130362, 0.151694334027488, 0.156336446480633, 0.160981224489796, 0.165628668054977, 0.170278777176176, 0.174931551853394, 0.17958699208663, 0.184245097875885, 0.188905869221158, 0.193569306122449, 0.198235408579758, 0.202904176593086, 0.207575610162432, 0.212249709287796, 0.216926473969179, 0.22160590420658, 0.226288, 0, 0.000888974913845045, 0.00163525532931484, 0.00224629988019546, 0.00272948666916978, 0.00309211530708742, 0.00334140895167094, 0.00348451634561944, 0.00352851385407521, 0.00348040750142397, 0.00334713500740546, 0.00313556782251787, 0.00285251316270724, 0.00250471604334142, 0.00209886131247667, 0.00164157568343472, 0.00113942976671706, 0.000598940101293076, 2.65711853078717e-05, -0.000571262493735471, -0.00118819442925597, -0.00181790406626639, -0.00245411477235903, -0.00309059180892277, -0.00372114030250429, -0.00433960321622353, -0.00493985932115219, -0.00551582116756444, -0.00606143305597021, -0.00657066900784549, -0.00703753073597777, -0.00745604561435136, -0.00782026464750397, -0.00812426043929415, -0.0083621251610278, -0.00852796851890149, -0.00861591572072987, -0.00862010544193443, -0.00853468779078049, -0.00835382227285897, -0.00807167575481844, -0.00768242042736143, -0.00718023176752679, -0.0065592865002868, -0.00581376055949363, -0.0049378270482151, -0.00392565419850338, -0.0027714033306439, -0.00146922681193348, -1.32660150383404e-05, 0, 0.000889166948254431, 0.00163563480040686, 0.00224686176427148, 0.00273022552848339, 0.00309302530158427, 0.00334248385054421, 0.00348574953868111, 0.00352989836294311, 0.0034819359905247, 0.00334879979479314, 0.00313736089050883, 0.00285442616833063, 0.00250674032860579, 0.00210098791445253, 0.00164379534415305, 0.00114173294288383, 0.000601316973819716, 2.90116686577106e-05, -0.000568768742384853, -0.00118565800103449, -0.00181533579181733, -0.00245152571322915, -0.00308799324913664, -0.00371854374032292, -0.00433702035608739, -0.00493730206580875, -0.0055133016103801, -0.00605896347342701, -0.00656826185222238, -0.0070351986282167, -0.00745380133710823, -0.00781812113838456, -0.00812223078427497, -0.00836022258806211, -0.00852620639171042, -0.00861430753277884, -0.00861866481059476, -0.00853342845167645, -0.00835275807440015, -0.00807082065291753, -0.00768178848033755, -0.0071798371311942, -0.00655914342322919, -0.00581388337852392, -0.00493823018402073, -0.00392635215147718, -0.00277241067690046, -0.00147055819951105, -1.49361602862191e-05, 0, 0.000889166970455929, 0.00163563484527592, 0.00224686183221818, 0.00273022561986188, 0.00309302541669275, 0.00334248398962496, 0.00348574970192043, 0.00352989855047124, 0.00348193620241574, 0.00334880003106492, 0.00313736115112275, 0.00285442645319154, 0.00250674063756171, 0.00210098824729448, 0.00164379570061476, 0.00114173332264147, 0.000601317376491599, 2.90120938039325e-05, -0.00056876829526276, -0.00118565753249394, -0.00181533530247514, -0.00245152520376192, -0.00308799272028125, -0.00371854319287704, -0.00433701979090999, -0.00493730148382063, -0.0055133010125645, -0.00605896286083018, -0.00656826122595421, -0.00703519798945139, -0.00745380068708497, -0.00781812047840821, -0.00812223011571683, -0.00836022191236065, -0.0085262057103721, -0.00861430684737888, -0.00861866412277803, -0.0085334277631583, -0.00835275738696731, -0.00807081996842908, -0.00768178780072578, -0.00717983645846566, -0.00655914275946567, -0.00581388272588348, -0.00493822954473875, -0.00392635152786746, -0.00277241007135632, -0.00147055761450646, -1.4935598376978e-05
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
