0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.567996690605525, -0.588343567308047, -0.608543433083984, -0.62855342812155, -0.64832866062263, -0.667822390277785, -0.686986248103093, -0.705770492949157, -0.72412430425064, -0.74199610975934, -0.759333946112282, -0.776085849150941, -0.792200269956145, -0.807626511627493, -0.822315180951817, -0.836218648309806, -0.849291508501264, -0.861491034663635, -0.872777617147587, -0.883115179123815, -0.892471560844953, -0.900818864884137, -0.908133755315113, -0.914397704674245, -0.919597183627711, -0.923723789522479, -0.926774311383817, -0.928750730384841, -0.929660156301086, -0.92951470192032, -0.928331298751995, -0.926131458623761, -0.922940986823582, -0.918789653313445, -0.913710829183087, -0.907741095919131, -0.900919835236667, -0.89328880716687, -0.88489172383438, -0.875773825917624
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.567996690605531, -0.588343567308053, -0.60854343308399, -0.628553428121556, -0.648328660622636, -0.667822390277791, -0.686986248103099, -0.705770492949163, -0.724124304250646, -0.741996109759346, -0.759333946112288, -0.776085849150947, -0.792200269956151, -0.807626511627498, -0.822315180951822, -0.836218648309811, -0.849291508501268, -0.86149103466364, -0.872777617147591, -0.883115179123819, -0.892471560844956, -0.90081886488414, -0.908133755315116, -0.914397704674248, -0.919597183627713, -0.923723789522481, -0.926774311383819, -0.928750730384842, -0.929660156301087, -0.92951470192032, -0.928331298751995, -0.92613145862376, -0.922940986823582, -0.918789653313444, -0.913710829183086, -0.907741095919129, -0.900919835236665, -0.893288807166868, -0.884891723834378, -0.875773825917621
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.547678886921457, -0.529921138130572, -0.510932064531706, -0.490707000898572, -0.469246015293065, -0.446554277562273, -0.422642403620981, -0.397526767664474, -0.371229774223553, -0.3437800819338, -0.315212771072615, -0.285569447343757, -0.254898275075992, -0.223253933956837, -0.190697494640209, -0.157296210031704, -0.123123220738123, -0.0882571750267933, -0.0527817656210684, -0.016785187697186, 0.0196404755277074, 0.0563999312921122, 0.0933954097796396, 0.130527438982303, 0.167695649096365, 0.204799592745914, 0.241739566862853, 0.278417422003478, 0.314737345253591, 0.350606603649316, 0.385936236185012, 0.420641683942643, 0.454643349595816, 0.487867079444917, 0.520244563151039, 0.551713648378974, 0.582218569560301, 0.611710091880175, 0.640145573319429, 0.667488949102024
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.547678886921444, -0.529921138130558, -0.510932064531691, -0.490707000898557, -0.469246015293049, -0.446554277562256, -0.422642403620964, -0.397526767664457, -0.371229774223536, -0.343780081933782, -0.315212771072596, -0.285569447343738, -0.254898275075972, -0.223253933956816, -0.190697494640189, -0.157296210031683, -0.123123220738102, -0.0882571750267718, -0.0527817656210467, -0.0167851876971641, 0.0196404755277294, 0.0563999312921343, 0.0933954097796618, 0.130527438982325, 0.167695649096387, 0.204799592745936, 0.241739566862875, 0.2784174220035, 0.314737345253613, 0.350606603649337, 0.385936236185033, 0.420641683942664, 0.454643349595837, 0.487867079444937, 0.520244563151058, 0.551713648378993, 0.58221856956032, 0.611710091880193, 0.640145573319446, 0.667488949102041
