0.1, 0.00137367015283495, 0.00084524051331147, 0.000677882249594156, 0.000601473245776023, 0.000561056295238994, 0.000537671918895352, 0.000523572882506716, 0.000514835222231635, 0.000509326962211163, 0.1, 0.0121463665734405, 0.00790792011437162, 0.0064894050043147, 0.00583201000531316, 0.00548353511205575, 0.00528626555885575, 0.0051707237444263, 0.00510177106546023, 0.00506014653034147, 0.00503480840244848, 0.00501928030038231, 0.00500969384562332, 0.00500370356898306, 0.00499989994616852, 0.00499744899605609, 0.00499584294351692, 0.00499477382661349, 0.00499405448594814, 0.00499356581429848
0, -2.40118114278715e-07, -1.04896171390767e-07, 7.2582928613406e-07, 1.043993851549e-06, 9.28284206271714e-07, 6.31133264021488e-07, 4.65362048520703e-07, 3.76037150884783e-07, 3.30302529701614e-07, 0, 1.06139405405032e-06, 1.78779090942294e-06, 2.25257849753237e-06, 2.6210496114517e-06, 2.95752068051595e-06, 3.28731599719834e-06, 3.62205063136948e-06, 3.95788481327521e-06, 4.27958153949571e-06, 4.58145996356296e-06, 4.84881692320758e-06, 5.0803008546035e-06, 5.26724387118662e-06, 5.41211161958096e-06, 5.51458344532814e-06, 5.58629391835597e-06, 5.6357173682013e-06, 5.66930226579658e-06, 5.69111951836073e-06
0, -3.71536736912022e-06, -1.69616246331352e-06, -1.09977762512701e-06, -8.0140427935094e-07, -5.90659666711378e-07, -4.70410497719767e-07, -3.8976982023586e-07, -3.35008812762416e-07, -2.97768026258157e-07, 0, -7.75556004725206e-05, -3.76353595229352e-05, -2.37014865626881e-05, -1.66593870240947e-05, -1.24041186012701e-05, -9.55978232399517e-06, -7.54924312459172e-06, -6.09209910758312e-06, -5.029061546287e-06, -4.25583090854921e-06, -3.69648852190395e-06, -3.29634952605883e-06, -3.01884913721226e-06, -2.83527397596368e-06, -2.71940156401285e-06, -2.6508830239083e-06, -2.61375699473644e-06, -2.59585454847713e-06, -2.58922918025996e-06
0, -2.16282923061001e-08, -1.04186692920587e-08, 7.89016518352931e-08, 1.27556369182577e-07, 1.26491158050957e-07, 9.53986786474372e-08, 7.68796179677432e-08, 6.67322742713338e-08, 6.19173836323717e-08, 0, 8.93678841727442e-08, 1.52340939614966e-07, 1.95365405496385e-07, 2.33206984290312e-07, 2.72790038916826e-07, 3.18403579134613e-07, 3.73782668088551e-07, 4.41409892254532e-07, 5.21782263700982e-07, 6.14587746240315e-07, 7.15697554392371e-07, 8.20058405692848e-07, 9.19816890297136e-07, 1.00885304256045e-06, 1.08218456406989e-06, 1.13955574352126e-06, 1.18245911282072e-06, 1.21343668667857e-06, 1.23498795255853e-06
0, -2.40118114278715e-07, -1.04896171390767e-07, 7.2582928613406e-07, 1.043993851549e-06, 9.28284206271714e-07, 6.31133264021488e-07, 4.65362048520703e-07, 3.76037150884783e-07, 3.30302529701614e-07, 0, 1.06139405405032e-06, 1.78779090942294e-06, 2.25257849753237e-06, 2.6210496114517e-06, 2.95752068051595e-06, 3.28731599719834e-06, 3.62205063136948e-06, 3.95788481327521e-06, 4.27958153949571e-06, 4.58145996356296e-06, 4.84881692320758e-06, 5.0803008546035e-06, 5.26724387118662e-06, 5.41211161958096e-06, 5.51458344532814e-06, 5.58629391835597e-06, 5.6357173682013e-06, 5.66930226579658e-06, 5.69111951836073e-06
0.1, 0.00137574845809273, 0.000848863920693014, 0.000680797240538659, 0.000603333795231966, 0.000561859607225081, 0.000538304063076944, 0.000524061855159908, 0.000515218612147604, 0.000509632118429401, 0.1, 0.0121460660189538, 0.00790779307282476, 0.00648967302891689, 0.00583266651392343, 0.00548448913691566, 0.00528740153542974, 0.00517192484713092, 0.00510292015594831, 0.00506113725243195, 0.00503555431448364, 0.00501974480312345, 0.00500989251836063, 0.00500371653603423, 0.00499983328360342, 0.00499739463344864, 0.00499586946584, 0.00499492529088843, 0.00499434805494349, 0.00499399998959431
0, -2.1628286521783e-08, -1.04355840501351e-08, 7.88413682022203e-08, 1.2781333052732e-07, 1.26878341191411e-07, 9.5237409408778e-08, 7.62474886503135e-08, 6.56648834040054e-08, 6.04363087177288e-08, 0, 8.93678811286258e-08, 1.52340838739576e-07, 1.95364642686624e-07, 2.33203408267086e-07, 2.727764734414e-07, 3.1835754383553e-07, 3.73637061464907e-07, 4.40978771302592e-07, 5.20608642580399e-07, 6.11712687416312e-07, 7.09479383161665e-07, 8.08266737588828e-07, 9.00105270298181e-07, 9.7951446593413e-07, 1.04276998241262e-06, 1.09081925616917e-06, 1.12594768272222e-06, 1.15095061954871e-06, 1.16820951827358e-06
0, -3.52816682438603e-06, -1.33938513858646e-06, -7.81973426376659e-07, -5.75767042456283e-07, -4.83127362133826e-07, -3.73484030084791e-07, -3.04306666603103e-07, -2.59168324791574e-07, -2.30095336545485e-07, 0, -7.75809063487787e-05, -3.76461751837942e-05, -2.36781795436822e-05, -1.66007349898272e-05, -1.23153856732207e-05, -9.44779336502047e-06, -7.42061735016754e-06, -5.95381448338264e-06, -4.88840234827336e-06, -4.12070282418861e-06, -3.57221860377166e-06, -3.18401777713085e-06, -2.90979169755036e-06, -2.71465678474061e-06, -2.57312647303441e-06, -2.46837478597088e-06, -2.38899611174082e-06, -2.32810838919933e-06, -2.28152329363357e-06
0, -3.71536736912022e-06, -1.69616246331352e-06, -1.09977762512701e-06, -8.0140427935094e-07, -5.90659666711378e-07, -4.70410497719767e-07, -3.8976982023586e-07, -3.35008812762416e-07, -2.97768026258157e-07, 0, -7.75556004725206e-05, -3.76353595229352e-05, -2.37014865626881e-05, -1.66593870240947e-05, -1.24041186012701e-05, -9.55978232399517e-06, -7.54924312459172e-06, -6.09209910758312e-06, -5.029061546287e-06, -4.25583090854921e-06, -3.69648852190395e-06, -3.29634952605883e-06, -3.01884913721226e-06, -2.83527397596368e-06, -2.71940156401285e-06, -2.6508830239083e-06, -2.61375699473644e-06, -2.59585454847713e-06, -2.58922918025996e-06
0, -2.1628286521783e-08, -1.04355840501351e-08, 7.88413682022203e-08, 1.2781333052732e-07, 1.26878341191411e-07, 9.5237409408778e-08, 7.62474886503135e-08, 6.56648834040054e-08, 6.04363087177288e-08, 0, 8.93678811286258e-08, 1.52340838739576e-07, 1.95364642686624e-07, 2.33203408267086e-07, 2.727764734414e-07, 3.1835754383553e-07, 3.73637061464907e-07, 4.40978771302592e-07, 5.20608642580399e-07, 6.11712687416312e-07, 7.09479383161665e-07, 8.08266737588828e-07, 9.00105270298181e-07, 9.7951446593413e-07, 1.04276998241262e-06, 1.09081925616917e-06, 1.12594768272222e-06, 1.15095061954871e-06, 1.16820951827358e-06
