-0.9,-0.89993,-0.89983,-0.89986,-0.9001,-0.9006,-0.90137,-0.9024,-0.90365,-0.9051,-0.90671,-0.90844,-0.91025,-0.9121,-0.91397,-0.9158,-0.91756,-0.91921,-0.92072,-0.92204,-0.92314,-0.92398,-0.92453,-0.92474,-0.92458,-0.924,-0.92298,-0.92146,-0.91939,-0.9167,-0.91332,-0.90915,-0.90406,-0.8979,-0.89054,-0.88187,-0.87177,-0.86015,-0.84701,-0.83253,-0.81701,-0.80076,-0.784,-0.7671,-0.75075,-0.7358,-0.72305,-0.71299,-0.70578,-0.70145,-0.7
-1.7,-1.6923,-1.6727,-1.6454,-1.6132,-1.5776,-1.5397,-1.4998,-1.4581,-1.4147,-1.3696,-1.3228,-1.2742,-1.2239,-1.1719,-1.1181,-1.0626,-1.0054,-0.94638,-0.88565,-0.82318,-0.75895,-0.69298,-0.62526,-0.55578,-0.48455,-0.41156,-0.33681,-0.26034,-0.18216,-0.1023,-0.020826,0.062205,0.14675,0.23287,0.32067,0.41028,0.50176,0.59493,0.68937,0.78474,0.88065,0.97557,1.0653,1.1439,1.2088,1.2599,1.2985,1.3261,1.3436,1.35
1.34,1.3394,1.3381,1.337,1.3364,1.3365,1.3371,1.3383,1.3401,1.3423,1.3449,1.3479,1.3511,1.3545,1.3581,1.3617,1.3654,1.369,1.3725,1.3758,1.3788,1.3815,1.3839,1.3858,1.3872,1.388,1.3882,1.3877,1.3865,1.3843,1.3813,1.3772,1.3721,1.3658,1.3585,1.3499,1.3401,1.329,1.3166,1.303,1.2881,1.2722,1.2555,1.2396,1.2263,1.2164,1.2098,1.2055,1.2027,1.2008,1.2
1.19,1.1883,1.1833,1.175,1.1637,1.1495,1.1328,1.1138,1.0927,1.0698,1.0454,1.0197,0.99302,0.9656,0.9377,0.90959,0.88151,0.85374,0.82654,0.80017,0.77488,0.75095,0.72863,0.70819,0.68989,0.67398,0.66073,0.6504,0.64321,0.63936,0.63904,0.64242,0.64954,0.66031,0.67452,0.69194,0.71231,0.73535,0.76067,0.78776,0.81621,0.84576,0.87583,0.90496,0.93109,0.95302,0.97042,0.98346,0.99258,0.99809,1
0.8,0.79848,0.79395,0.78645,0.77609,0.76298,0.74724,0.72897,0.7083,0.68534,0.66021,0.63302,0.6039,0.57295,0.54029,0.50603,0.4703,0.43321,0.39488,0.35541,0.31493,0.27356,0.2314,0.18858,0.14521,0.1014,0.057276,0.012947,-0.03148,-0.075905,-0.12023,-0.16435,-0.20813,-0.25141,-0.29397,-0.3356,-0.37607,-0.41517,-0.45269,-0.48839,-0.52208,-0.55358,-0.5827,-0.6092,-0.63271,-0.65293,-0.66966,-0.6828,-0.69229,-0.69805,-0.7
-0.126,-0.12667,-0.12857,-0.13156,-0.13553,-0.14039,-0.14604,-0.15239,-0.15936,-0.16685,-0.17476,-0.18302,-0.19152,-0.20017,-0.20889,-0.21758,-0.22615,-0.23451,-0.24257,-0.25023,-0.25741,-0.26401,-0.26994,-0.27512,-0.27944,-0.28281,-0.28516,-0.28638,-0.2864,-0.28515,-0.28257,-0.27859,-0.2732,-0.26644,-0.25836,-0.24904,-0.23856,-0.22701,-0.21455,-0.20137,-0.18764,-0.17349,-0.15916,-0.14533,-0.13299,-0.12266,-0.11444,-0.10821,-0.10376,-0.10099,-0.1
2.5,2.4987,2.4949,2.4886,2.48,2.469,2.4558,2.4404,2.4231,2.4038,2.3826,2.3597,2.3352,2.3091,2.2815,2.2526,2.2224,2.191,2.1585,2.125,2.0907,2.0555,2.0196,1.9831,1.946,1.9086,1.8708,1.8327,1.7945,1.7562,1.7179,1.6797,1.6417,1.604,1.5668,1.5303,1.4946,1.46,1.4266,1.3946,1.3642,1.3355,1.3089,1.2845,1.2627,1.244,1.2284,1.2162,1.2073,1.2018,1.2
