0.08, 0.111022581332845, 0.152521799902449, 0.206870738689301, 0.276406156416731, 0.362909904688729, 0.467063104251936, 0.58780368601117, 0.721789748420545, 0.863645025888573, 1.00652985357355, 1.1444299066337, 1.27179194758452, 1.38586137734646, 1.48538784108502, 1.5704679130535, 1.64345827707957, 1.70551148232793, 1.75837055053163, 1.09898159408227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.131936, 0.192981155873054, 0.278270840480982, 0.374993050961006, 0.467704292424667, 0.559471573365168, 0.644627749648188, 0.727419679261873, 0.80096376420665, 0.865539789965063, 0.877141077177351, 0.933353777497219, 0.972032472545023, 1.04346404525408, 1.078683643803, 1.06531813755057, 1.12675890165248, 1.15511575383992, 1.21459892140313, 0.759124325876954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.131936, 0.185012634242358, 0.257092218345264, 0.339341096113816, 0.4195414690916, 0.501070081080081, 0.579248917530181, 0.656362390363995, 0.727309037293742, 0.790974318224905, 0.816423558445405, 0.86840154971553, 0.907794707084505, 0.968566865950106, 1.00033884325329, 1.00469073936141, 1.05591539577186, 1.08033012089466, 1.12889608751309, 0.705560054695684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.131936, 0.179722044491749, 0.242527091476783, 0.314553252783641, 0.386421845091233, 0.460684192031969, 0.533084424009934, 0.604135746466199, 0.670422449625567, 0.730552419458083, 0.765148321301635, 0.812916312409543, 0.852372163092416, 0.904469006661152, 0.934299807333454, 0.951367449374032, 0.993525388601556, 1.0142428958266, 1.05156242058016, 0.657226512862601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.131936, 0.176284586816115, 0.232461402145007, 0.296909962869702, 0.363159910558326, 0.432491638675638, 0.501103499242447, 0.568026800097978, 0.630875233681412, 0.688150761977502, 0.729692668818339, 0.774628312279163, 0.813874415691543, 0.859165569752631, 0.888515399965662, 0.913790923728736, 0.949433019369606, 0.969332063603956, 0.999262624245025, 0.62453914015314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.131936, 0.174698662560109, 0.226884607650814, 0.286369661894952, 0.34963514397985, 0.416242675417664, 0.482944693717231, 0.547728124055434, 0.608723884155101, 0.664507385538541, 0.711616191386992, 0.755791602330396, 0.794922157757026, 0.835266254554167, 0.865299869020624, 0.893832463757486, 0.925046481028229, 0.946599941397362, 0.972682682358174, 0.607926676473859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00553196369796749, 0.000362642638983252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.131936, 0.174891130568767, 0.225581036368451, 0.282823672045532, 0.345823646155704, 0.411942605778662, 0.478610774074263, 0.543235094299741, 0.603999822481284, 0.659795306135742, 0.711359759867388, 0.757172018586705, 0.796564659487881, 0.833959453098312, 0.8658472106223, 0.892558365474492, 0.921236892533027, 0.946712516635903, 0.97230389744224, 0.6076899359014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.121489096342942, 0.0624018851773311, 0.0162380318772527, 0.000573608312092418, 2.972984941861e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.131936, 0.176505645507842, 0.228820731045462, 0.287113477744491, 0.352897615239124, 0.420608958177122, 0.488939729318128, 0.555192687598306, 0.617188528446825, 0.674405896829025, 0.729301407813669, 0.779220686121915, 0.819354499586472, 0.855903823721635, 0.890860327676352, 0.910621325728213, 0.938580778114043, 0.970138443169813, 0.998488880618, 0.62405555038625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.371112172127942, 0.186914478803495, 0.0720737547801011, 0.0196847755313837, 0.00612125781861724, 0.000684890479589265, 6.71619731111464e-06, 0, 0, 0, 1.88848722171146e-06, 8.04942926766965e-08, 5.24271568343362e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.131936, 0.1776143163905, 0.235253310613695, 0.300040197492673, 0.372709523190386, 0.444339965582243, 0.516238707682509, 0.585392633569113, 0.649599715246426, 0.709299451592081, 0.76613539614819, 0.822536895705714, 0.863814742639659, 0.901634342436558, 0.940868796241665, 0.948488025789974, 0.977509272836038, 1.01724187784579, 1.05153482743484, 0.657209267146774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
