0.0452360964449874, 4.6370671751983, 0, 6.90786431752341, 0, 6.57199474617416, 0, 6.89618846115048, 0, 7.8787697992372, 0.714008290479479, 8.70114495162949, 1.5002043254992, 7.71384818878754, 0.386539047583568, 6.88120908241126, 0.269836311401416, 7.76198452325696, 0.0942271394300581
0.0709888729991005, 2.68565199426413, 0, 2.00731111326034, 0, 1.74705795850557, 0, 2.08576003893123, 0, 3.05633985950448, 0.619951195471842, 3.86192003876856, 1.37404110124535, 2.85862323859426, 0.28410724347054, 1.94520016179192, 0.169669060049633, 5.80189529591463, 0.121345349883524
0.112424608879455, 2.44558014827238, 0, 1.58933307954989, 0, 1.29984509411071, 0, 1.63677753554904, 0, 2.61165101274406, 0.619368555270282, 3.42416534998802, 1.37298437195598, 2.41863067386486, 0.275553236544771, 1.52637315628245, 0.15668900067472, 5.54787633276872, 0.162550561762986
0.177654312839131, 2.378995940956, 0, 1.47753435856168, 0, 1.1700685504264, 0, 1.50236974336079, 0, 2.47868210039485, 0.628761295027444, 3.29643501660838, 1.38124631912347, 2.29251019620492, 0.276866606247581, 1.41347271951808, 0.153128186570091, 5.47037255973867, 0.22749175924261
0.276878027599065, 2.37102276728605, 0, 1.46240164426676, 0, 1.1440939545261, 0, 1.47261965103639, 0, 2.44948813235761, 0.644258480951647, 3.27062524652696, 1.39333053005671, 2.26818328713829, 0.282310159553581, 1.39756224987055, 0.152812808347812, 5.45491662046876, 0.326428380205594
0.420224076905778, 2.39240889266953, 0, 1.49648466498609, 0, 1.17169692797886, 0, 1.49767092197438, 0, 2.47467160718167, 0.66598347540433, 3.29756844716806, 1.40912196320404, 2.29603229829558, 0.290637961258706, 1.43121701570793, 0.154188178113381, 5.4712893454747, 0.469412155462632
0.612618220221239, 2.43259369121062, 0, 1.56218450438988, 0, 1.23404326926133, 0, 1.55853894071982, 0, 2.53532906333736, 0.694369123064033, 3.35823388449878, 1.42837735699654, 2.35699025433651, 0.301096090547521, 1.49647706341427, 0.156618131917606, 5.50710668199956, 0.661247496364269
0.84683744262618, 2.4864943363625, 0, 1.6478565045145, 0, 1.3194868728423, 0, 1.64343224943838, 0, 2.61956948455556, 0.727815829988075, 3.44013478777657, 1.44952813637786, 2.43858361194784, 0.312504498340818, 1.58113980217798, 0.159614039420953, 5.55470763732159, 0.894617092362795
1.10033812158822, 2.55022654323464, 0, 1.74154413696166, 0, 1.41700068894075, 0, 1.74133114660436, 0, 2.71615565509861, 0.761929631081184, 3.53130871483878, 1.46933119421053, 2.52903568643506, 0.323320649211249, 1.67288593617421, 0.162675294722225, 5.60769784578455, 1.14700513580277
1.34205095944651, 2.61920636502003, 0, 1.83122156840741, 0, 1.51539789684177, 0, 1.84125760326477, 0, 2.81383789780222, 0.791740853781258, 3.62033000968036, 1.48519467957401, 2.61715808842603, 0.332234826993146, 1.75984579069401, 0.165383828299035, 5.66037044695875, 1.38751201507697
1.54621732537159, 2.68794568415747, 0, 1.90783778154525, 0, 1.60499572711656, 0, 1.93392543896937, 0, 2.90348463360068, 0.814472161764376, 3.69854084447569, 1.49359754450391, 2.69420762455998, 0.338571394734226, 1.83353902777587, 0.167506070057397, 5.70793508301721, 1.59057877822307
