0, 0, 1.04719753333333, 0, 0.112199735714286, 0, 1.04719753333333, 0, 0.224399471428571, 0, 1.04719753333333, 0, 0.336599207142857, 0, 1.04719753333333, 0, 0.448798942857143, 0, 1.04719753333333, 0, 0.560998678571429, 0, 1.04719753333333, 0, 0.673198414285714, 0, 1.04719753333333, 0, 0.78539815, 0, 1.04719753333333, 0, 0.897597885714286, 0, 1.04719753333333, 0, 1.00979762142857, 0, 1.04719753333333, 0, 1.12199735714286, 0, 1.04719753333333, 0, 1.23419709285714, 0, 1.04719753333333, 0, 1.34639682857143, 0, 1.04719753333333, 0, 1.45859656428571, 0, 1.04719753333333, 0, 1.5707963, 0, 1.04719753333333, 0
-0.000388276791806652, -0.00172482262620232, 1.04714339425188, -0.000458941838371498, 0.108107204443943, -0.0382644977482731, 0.989991613054487, -0.628814301134487, 0.212976142354808, -0.125587780862491, 0.967093889635654, -0.952446684237539, 0.316131552669687, -0.231296232774217, 0.96631457872317, -0.966287542652525, 0.424763054478566, -0.320057586810758, 1.09768133493636, -0.627557711714764, 0.559847939844802, -0.35492235786324, 1.46701892243491, 0.0149868870118335, 0.740665379170936, -0.316176696914763, 1.87950806671287, 0.676275080755448, 0.94348584258105, -0.221658406375129, 1.75681008733371, 1.01130343164106, 1.08567422307189, -0.112802802966086, 0.753499213183253, 0.972980223254641, 1.09995117764013, -0.0202778196110965, -0.389777558414079, 0.73543210474368, 1.04279550142961, 0.0411753578715775, -0.394993185518011, 0.396679861232801, 1.05663948999424, 0.0633876126435241, 0.757023046393304, 0.020480553458798, 1.20060570635041, 0.049471505196971, 1.78558673772546, -0.246309949956759, 1.40504367549988, 0.0192000418238996, 1.85594719686635, -0.272492736583921, 1.56693610740728, 0.00173819016975413, 1.04787570440235, -0.000251924470921213
-0.000405651458710201, -0.00168769820729562, 1.0471357329384, -0.000443810729477017, 0.107442405789761, -0.0369579242705926, 0.978445904163705, -0.606269511616207, 0.210589115240762, -0.120963455102217, 0.946934117992277, -0.914199335861278, 0.311156580304189, -0.222075390173892, 0.937814510270626, -0.920222190241642, 0.416195031241663, -0.305977891310688, 1.05877348894992, -0.585316117020127, 0.546745213597345, -0.337134541420923, 1.42357326613833, 0.0398304233982757, 0.723724040936541, -0.297013180290863, 1.8577457179558, 0.677006331982262, 0.927175659155969, -0.203614906545064, 1.79749633768507, 0.990694025204196, 1.07784517958615, -0.0983980326465156, 0.867660813497264, 0.921441701253914, 1.10449982601733, -0.0138372758757935, -0.303062919557625, 0.637312828529974, 1.05005654868608, 0.0359496346043853, -0.433490800475914, 0.291041667658886, 1.05588973604926, 0.0501305601481112, 0.675943602347476, -0.0103800904919644, 1.19488911339136, 0.0380529234440503, 1.78502820283217, -0.190629218180196, 1.4027350781394, 0.0150890399949666, 1.89561316485141, -0.208265601077919, 1.56686709148982, 0.00148533184083199, 1.0479025245199, -0.000200942399511163
-0.000432249523144102, -0.00166617703296262, 1.04712723313674, -0.000432966602509375, 0.106721541551159, -0.0360099389562496, 0.966308995176504, -0.589645169922166, 0.208136422253768, -0.117517560609261, 0.927559595911061, -0.884825093843028, 0.306429243168818, -0.214981219990378, 0.915268266473164, -0.882250323671746, 0.409101413287231, -0.294607793752769, 1.03838708713273, -0.544700139498793, 0.538098852242507, -0.321594007854793, 1.41793243905948, 0.0758928214564112, 0.715926963576591, -0.278177215278578, 1.88099856473385, 0.701185050950638, 0.922986723432514, -0.183488875529488, 1.83493369533034, 0.986310679856964, 1.0770127197746, -0.0815709046803313, 0.889667827493264, 0.858548926383466, 1.10484073859955, -0.00709588803562861, -0.301692580627843, 0.518497264447331, 1.05005984413232, 0.0298794702015314, -0.437578022972856, 0.188072512526738, 1.05594968764322, 0.0374452990549486, 0.683055245734116, -0.0236340760139714, 1.19612799940923, 0.0284267298959751, 1.79526538778834, -0.134212937026214, 1.40420645655416, 0.0118500817959233, 1.88707273262262, -0.156180259136474, 1.56725061832642, 0.00131617654028585, 1.04787701140322, -0.000161520388451096
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
