0.3, 0.276532740536599, 0.335868616224889, 0.568642619342689, 1.00691149075247, 1.53249988662923, 1.99630552649754, 2.33932426721064, 2.58504441543571, 2.79483540560698, 2.80820356637555, 2.83141704273661, 2.94114623119734, 0.367643278899668, 0.767804354871586, 0.842915480392688, 1.6558952272623
889.661302368584, 6.29484284314702, 2.60062771776996, 1.47758165136125, 1.25474937257294, 1.25775646383068, 1.35316993453149, 1.51957017752643, 1.74381266763077, 2.01240309508828, 2.03247330279201, 2.06898382804757, 2.30269767208151, 0.287837209010189, 0.60495196643885, 0.664998415270217, 1.32913495703028
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
889.796909853802, 6.06440719325291, 2.51149248746835, 1.45918099031334, 1.26818359387001, 1.3052297291432, 1.43229657342638, 1.62370320159154, 1.88696432554499, 2.24888709431944, 2.27680023994934, 2.32710170931736, 2.59964749180561, 0.324955936475701, 0.68169570024141, 0.748998280944383, 1.48733377686883
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
890.086285258807, 6.00455824035864, 2.46987315756621, 1.44142322570925, 1.26153990016748, 1.3053975199184, 1.44105609871988, 1.63868752267984, 1.90205268608243, 2.26548553560636, 2.29357072808302, 2.34615904782438, 2.63827201493925, 0.329784001867406, 0.691491647690232, 0.759267747215931, 1.51453641386337
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
890.530986279225, 5.98850600415594, 2.45274371566804, 1.43059297760427, 1.25656765492752, 1.30373836063531, 1.44230964635805, 1.64361556152496, 1.9075861858167, 2.27022723473293, 2.2991770399017, 2.34987962469422, 2.68531050598878, 0.335663813248597, 0.69113537934742, 0.770307364823543, 1.51487261806495
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
891.131261788855, 5.98517213041445, 2.44675687256265, 1.42490195620612, 1.25350859980302, 1.3026717876505, 1.44244139004071, 1.64543367391652, 1.91051993524398, 2.27192315345352, 2.30551813294288, 2.35252335240721, 2.70051642820329, 0.337564553525411, 0.690510707281091, 0.76693781524079, 1.47859024740018
