0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-8.8445570602005, -9.25904287653399, -9.69805627273568, -10.1626508087011, -10.6537118325091, -11.1718676561492, -11.7173731918866, -12.2899593856481, -12.8886409334807, -13.5114743096824, -14.1552584968299, -14.815172644371, -15.4843491377628, -16.1533884881286, -16.8098355353195, -17.4376561123353, -18.016780239873, -18.5228108973611, -18.9270316080017, -19.1968710596197, -19.2969816711133, -19.1910394080208, -18.8442544236364, -18.2263920601611, -17.3148690272472, -16.0972777411303, -14.572595298084, -12.7504244673372, -10.6478843856447, -8.28409324419142, -5.67233689348886, -2.80970910339484, 0.337135448163763, 3.85422423511813, 7.92120670975464, 12.8996026185909, 19.5545667558416, 29.7243275199782, 48.9584647543268, 102.971732016546
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-8.8445570602005, -9.25904287653399, -9.69805627273568, -10.1626508087011, -10.6537118325091, -11.1718676561492, -11.7173731918866, -12.2899593856481, -12.8886409334808, -13.5114743096825, -14.15525849683, -14.815172644371, -15.4843491377629, -16.1533884881287, -16.8098355353195, -17.4376561123353, -18.0167802398731, -18.5228108973613, -18.9270316080019, -19.1968710596198, -19.2969816711135, -19.191039408021, -18.8442544236366, -18.2263920601614, -17.3148690272476, -16.0972777411307, -14.5725952980844, -12.7504244673376, -10.6478843856452, -8.28409324419185, -5.67233689348928, -2.80970910339525, 0.337135448163368, 3.85422423511775, 7.92120670975426, 12.8996026185905, 19.5545667558412, 29.7243275199778, 48.9584647543263, 102.971732016545
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-4.7237041691088, -4.81958968870613, -4.91711499935554, -5.01593870915099, -5.11561616104044, -5.21557775254932, -5.31510389559324, -5.41329664826532, -5.50904842374165, -5.60100878533471, -5.68755126318346, -5.76674348419181, -5.83632579925597, -5.89370609121834, -5.93598152108098, -5.96000137400297, -5.96248828896203, -5.94023684527909, -5.89040693451617, -5.81092224007926, -5.70096923524019, -5.56156856937725, -5.39616115909409, -5.21112377212469, -5.01611714240807, -4.82418980840486, -4.65162397488184, -4.517613587966, -4.44399257785846, -4.4553634831216, -4.58011880947402, -4.8530689901978, -5.32088875363012, -6.05285485162585, -7.16268861003509, -8.85688211233396, -11.5561458253747, -16.260724042932, -25.9881159918399, -54.7445952311463
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-4.7237041691088, -4.81958968870614, -4.91711499935555, -5.015938709151, -5.11561616104044, -5.21557775254933, -5.31510389559324, -5.41329664826533, -5.50904842374166, -5.60100878533472, -5.68755126318348, -5.76674348419183, -5.83632579925599, -5.89370609121836, -5.935981521081, -5.960001374003, -5.96248828896206, -5.94023684527914, -5.89040693451622, -5.81092224007932, -5.70096923524025, -5.56156856937732, -5.39616115909416, -5.21112377212477, -5.01611714240815, -4.82418980840494, -4.65162397488192, -4.51761358796608, -4.44399257785853, -4.45536348312167, -4.58011880947408, -4.85306899019786, -5.32088875363017, -6.05285485162589, -7.16268861003514, -8.85688211233401, -11.5561458253747, -16.2607240429321, -25.98811599184, -54.7445952311467
