0.27886, 0.278905834976989, 0.279043382052968, 0.27927268337295, 0.279593781081947, 0.280006717324972, 0.280511534247037, 0.281108273993156, 0.28179697870834, 0.282577690537602, 0.283450451625955, 0.284415304118411, 0.285472290159983, 0.286621451895683, 0.287862831470524, 0.289196471029518, 0.290622412717679, 0.292140698680018, 0.293751371061549, 0.295454472007283, 0.297250043662233, 0.299138128171412, 0.301118767679833, 0.303192004332507, 0.305357880274448, 0.307616437650668, 0.30996771860618, 0.312411765285996, 0.314948619835129, 0.317578324398591, 0.320300921121394, 0.323116452148553, 0.326024959625078, 0.329026485695983, 0.33212107250628, 0.335308762200981, 0.3385895969251, 0.341963618823648, 0.345430870041639, 0.348991392724085, 0.27886, 0.278865880594673, 0.278881735660117, 0.278905889564711, 0.27893676174484, 0.278972866366947, 0.279012812009482, 0.279055301364759, 0.279099130960717, 0.279143190902571, 0.279186464634358, 0.279228028720378, 0.27926705264651, 0.27930279864142, 0.27933462151764, 0.27936196853253, 0.279384379269109, 0.279401485536757, 0.279413011291789, 0.279418772577893, 0.279418677486434, 0.279412726136624, 0.279401010675554, 0.279383715298093, 0.279361116286642, 0.279333582070763, 0.279301573306668, 0.279265642976569, 0.279226436507906, 0.279184691912434, 0.27914123994519, 0.279097004283328, 0.279053001724836, 0.279010342407133, 0.278970230045542, 0.278933962191659, 0.278902930511607, 0.278878621084188, 0.278862614718928, 0.278856587294028, 0.27886, 0.278865879000075, 0.278881729113829, 0.278905874549611, 0.278936734590023, 0.278972823253957, 0.279012748978547, 0.279055214321022, 0.279099015680461, 0.27914304303945, 0.27918627972563, 0.27922780219314, 0.279266779823942, 0.279302474749037, 0.279334241689556, 0.279361527817729, 0.279383872637735, 0.279400907886422, 0.279412357453892, 0.279418037323965, 0.2794178555345, 0.279411812157594, 0.279399999299636, 0.279382601121232, 0.279359893876993, 0.279332245975193, 0.27930011805729, 0.279264063097311, 0.279224726521119, 0.279182846345538, 0.27913925333736, 0.279094871192224, 0.279050716733377, 0.279007900130313, 0.278967625137303, 0.278931189351807, 0.278899984492785, 0.278875496698899, 0.278859306846614, 0.278853090888209
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.00357595003287311, 0.00715354372123603, 0.0107327810650888, 0.0143136620644313, 0.0178961867192636, 0.0214803550295858, 0.0250661669953978, 0.0286536226166995, 0.0322427218934911, 0.0358334648257725, 0.0394258514135437, 0.0430198816568047, 0.0466155555555555, 0.0502128731097962, 0.0538118343195266, 0.0574124391847468, 0.0610146877054569, 0.0646185798816568, 0.0682241157133464, 0.0718312952005259, 0.0754401183431952, 0.0790505851413543, 0.0826626955950032, 0.0862764497041419, 0.0898918474687705, 0.0935088888888888, 0.0971275739644969, 0.100747902695595, 0.104369875082183, 0.10799349112426, 0.111618750821828, 0.115245654174885, 0.118874201183432, 0.122504391847469, 0.126136226166995, 0.129769704142012, 0.133404825772518, 0.137041591058514, 0.14068, 0, 0.000423543683342905, 0.000779876751515172, 0.00107271383368968, 0.00130575599056614, 0.00148269149086271, 0.00160719658765887, 0.00168293629458897, 0.00171356516188671, 0.00170272805228212, 0.00165406091675403, 0.00157119157014203, 0.00145774046662361, 0.00131732147506302, 0.00115354265424001, 0.000970007027967622, 0.000770313360109362, 0.000558056929507187, 0.000336830304832656, 0.000110224119374397, -0.00011817215422423, -0.000344769429262877, -0.000565978230302552, -0.000778207918489542, -0.000977865916869817, -0.00116135693567894, -0.00132508219759275, -0.00146543866292456, -0.00157881825475514, -0.00166160708398247, -0.00171018467427929, -0.00172092318694704, -0.00169018664565642, -0.00161433016106537, -0.00148969915530692, -0.00131262858634048, -0.00107944217216134, -0.000786451614864611, -0.000429955824560981, -6.24014314313821e-06, 0, 0.000423415999585275, 0.000779615020923158, 0.00107231193686097, 0.00130520805147463, 0.00148199187663429, 0.00160633990842148, 0.00168191740339666, 0.00171237915471782, 0.00170137026811155, 0.00165252693769957, 0.00156947722168476, 0.00145584181790231, 0.00131523483924263, 0.00115126458895409, 0.000967534335834815, 0.00076764308932382, 0.000555186374502994, 0.000333757007022189, 0.000106945867960639, -0.000121657321361448, -0.000348463224606706, -0.000569882115665047, -0.000782323103903669, -0.000982193359407569, -0.00116589733819556, -0.00132983600739704, -0.00147040607037536, -0.00158399919178385, -0.00166700122254174, -0.00171579142471778, -0.00172674169631035, -0.00169621579591406, -0.00162056856726385, -0.00149614516364898, -0.00131928027219033, -0.00108629733797605, -0.000793507788051487, -0.000437210255261092, -1.36898019408153e-05
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.27886, 0.278905834976989, 0.279043382052968, 0.27927268337295, 0.279593781081947, 0.280006717324972, 0.280511534247037, 0.281108273993156, 0.28179697870834, 0.282577690537602, 0.283450451625955, 0.284415304118411, 0.285472290159983, 0.286621451895683, 0.287862831470524, 0.289196471029518, 0.290622412717679, 0.292140698680018, 0.293751371061549, 0.295454472007283, 0.297250043662233, 0.299138128171412, 0.301118767679833, 0.303192004332507, 0.305357880274448, 0.307616437650668, 0.30996771860618, 0.312411765285996, 0.314948619835129, 0.317578324398591, 0.320300921121394, 0.323116452148553, 0.326024959625078, 0.329026485695983, 0.33212107250628, 0.335308762200981, 0.3385895969251, 0.341963618823648, 0.345430870041639, 0.348991392724085, 0.27886, 0.278865880594673, 0.278881735660117, 0.278905889564711, 0.27893676174484, 0.278972866366947, 0.279012812009482, 0.279055301364759, 0.279099130960717, 0.279143190902571, 0.279186464634358, 0.279228028720378, 0.27926705264651, 0.27930279864142, 0.27933462151764, 0.27936196853253, 0.279384379269109, 0.279401485536757, 0.279413011291789, 0.279418772577893, 0.279418677486434, 0.279412726136624, 0.279401010675555, 0.279383715298093, 0.279361116286642, 0.279333582070764, 0.279301573306668, 0.27926564297657, 0.279226436507907, 0.279184691912435, 0.279141239945191, 0.279097004283329, 0.279053001724838, 0.279010342407135, 0.278970230045544, 0.278933962191661, 0.27890293051161, 0.278878621084191, 0.278862614718932, 0.278856587294031, 0.27886, 0.278865879000075, 0.278881729113829, 0.278905874549611, 0.278936734590023, 0.278972823253957, 0.279012748978547, 0.279055214321022, 0.279099015680461, 0.27914304303945, 0.27918627972563, 0.279227802193139, 0.279266779823942, 0.279302474749037, 0.279334241689555, 0.279361527817728, 0.279383872637735, 0.279400907886422, 0.279412357453892, 0.279418037323964, 0.2794178555345, 0.279411812157594, 0.279399999299636, 0.279382601121232, 0.279359893876993, 0.279332245975194, 0.27930011805729, 0.279264063097312, 0.27922472652112, 0.279182846345539, 0.279139253337361, 0.279094871192226, 0.279050716733379, 0.279007900130315, 0.278967625137306, 0.278931189351811, 0.278899984492789, 0.278875496698903, 0.278859306846618, 0.278853090888215
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.00357595003287311, 0.00715354372123603, 0.0107327810650888, 0.0143136620644313, 0.0178961867192636, 0.0214803550295858, 0.0250661669953978, 0.0286536226166995, 0.0322427218934911, 0.0358334648257725, 0.0394258514135437, 0.0430198816568047, 0.0466155555555555, 0.0502128731097962, 0.0538118343195266, 0.0574124391847468, 0.0610146877054569, 0.0646185798816568, 0.0682241157133464, 0.0718312952005259, 0.0754401183431952, 0.0790505851413543, 0.0826626955950032, 0.0862764497041419, 0.0898918474687705, 0.0935088888888888, 0.0971275739644969, 0.100747902695595, 0.104369875082183, 0.10799349112426, 0.111618750821828, 0.115245654174885, 0.118874201183432, 0.122504391847469, 0.126136226166995, 0.129769704142012, 0.133404825772518, 0.137041591058514, 0.14068, 0, 0.000423543683342791, 0.000779876751514967, 0.0010727138336894, 0.00130575599056583, 0.00148269149086238, 0.00160719658765854, 0.00168293629458867, 0.00171356516188647, 0.00170272805228196, 0.00165406091675397, 0.0015711915701421, 0.00145774046662382, 0.0013173214750634, 0.00115354265424059, 0.000970007027968431, 0.000770313360110418, 0.000558056929508515, 0.000336830304834279, 0.000110224119376341, -0.00011817215422194, -0.000344769429260215, -0.000565978230299493, -0.000778207918486061, -0.000977865916865887, -0.00116135693567453, -0.00132508219758784, -0.00146543866291913, -0.00157881825474915, -0.0016616070839759, -0.00171018467427211, -0.00172092318693923, -0.00169018664564795, -0.0016143301610562, -0.00148969915529703, -0.00131262858632985, -0.00107944217214993, -0.000786451614852393, -0.000429955824547928, -6.24014312921933e-06, 0, 0.000423415999584974, 0.000779615020922599, 0.0010723119368602, 0.00130520805147369, 0.00148199187663323, 0.00160633990842034, 0.00168191740339549, 0.00171237915471666, 0.00170137026811045, 0.00165252693769857, 0.0015694772216839, 0.00145584181790164, 0.0013152348392422, 0.00115126458895394, 0.000967534335834996, 0.000767643089324378, 0.000555186374503975, 0.00033375700702364, 0.000106945867962608, -0.000121657321358912, -0.000348463224603556, -0.000569882115661232, -0.000782323103899141, -0.000982193359402279, -0.00116589733818945, -0.00132983600739008, -0.00147040607036748, -0.001583999191775, -0.00166700122253188, -0.00171579142470684, -0.00172674169629829, -0.00169621579590082, -0.00162056856724937, -0.00149614516363321, -0.00131928027217322, -0.00108629733795753, -0.000793507788031511, -0.000437210255239597, -1.36898019177418e-05
0, 0.00357595003287311, 0.00715354372123603, 0.0107327810650888, 0.0143136620644313, 0.0178961867192636, 0.0214803550295858, 0.0250661669953978, 0.0286536226166995, 0.0322427218934911, 0.0358334648257725, 0.0394258514135437, 0.0430198816568047, 0.0466155555555555, 0.0502128731097962, 0.0538118343195266, 0.0574124391847468, 0.0610146877054569, 0.0646185798816568, 0.0682241157133464, 0.0718312952005259, 0.0754401183431952, 0.0790505851413543, 0.0826626955950032, 0.0862764497041419, 0.0898918474687705, 0.0935088888888888, 0.0971275739644969, 0.100747902695595, 0.104369875082183, 0.10799349112426, 0.111618750821828, 0.115245654174885, 0.118874201183432, 0.122504391847469, 0.126136226166995, 0.129769704142012, 0.133404825772518, 0.137041591058514, 0.14068, 0, 0.000423543683342905, 0.000779876751515172, 0.00107271383368968, 0.00130575599056614, 0.00148269149086271, 0.00160719658765887, 0.00168293629458897, 0.00171356516188671, 0.00170272805228212, 0.00165406091675403, 0.00157119157014203, 0.00145774046662361, 0.00131732147506302, 0.00115354265424001, 0.000970007027967622, 0.000770313360109362, 0.000558056929507187, 0.000336830304832656, 0.000110224119374397, -0.00011817215422423, -0.000344769429262877, -0.000565978230302552, -0.000778207918489542, -0.000977865916869817, -0.00116135693567894, -0.00132508219759275, -0.00146543866292456, -0.00157881825475514, -0.00166160708398247, -0.00171018467427929, -0.00172092318694704, -0.00169018664565642, -0.00161433016106537, -0.00148969915530692, -0.00131262858634048, -0.00107944217216134, -0.000786451614864611, -0.000429955824560981, -6.24014314313821e-06, 0, 0.000423415999585275, 0.000779615020923158, 0.00107231193686097, 0.00130520805147463, 0.00148199187663429, 0.00160633990842148, 0.00168191740339666, 0.00171237915471782, 0.00170137026811155, 0.00165252693769957, 0.00156947722168476, 0.00145584181790231, 0.00131523483924263, 0.00115126458895409, 0.000967534335834815, 0.00076764308932382, 0.000555186374502994, 0.000333757007022189, 0.000106945867960639, -0.000121657321361448, -0.000348463224606706, -0.000569882115665047, -0.000782323103903669, -0.000982193359407569, -0.00116589733819556, -0.00132983600739704, -0.00147040607037536, -0.00158399919178385, -0.00166700122254174, -0.00171579142471778, -0.00172674169631035, -0.00169621579591406, -0.00162056856726385, -0.00149614516364898, -0.00131928027219033, -0.00108629733797605, -0.000793507788051487, -0.000437210255261092, -1.36898019408153e-05
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
