0.27886, 0.278905834976989, 0.279043382052968, 0.27927268337295, 0.279593781081947, 0.280006717324972, 0.280511534247037, 0.281108273993156, 0.28179697870834, 0.282577690537602, 0.283450451625955, 0.284415304118411, 0.285472290159983, 0.286621451895683, 0.287862831470524, 0.289196471029518, 0.290622412717679, 0.292140698680018, 0.293751371061549, 0.295454472007283, 0.297250043662233, 0.299138128171412, 0.301118767679833, 0.303192004332507, 0.305357880274448, 0.307616437650668, 0.30996771860618, 0.312411765285996, 0.314948619835129, 0.317578324398591, 0.320300921121394, 0.323116452148553, 0.326024959625078, 0.329026485695983, 0.33212107250628, 0.335308762200981, 0.3385895969251, 0.341963618823648, 0.345430870041639, 0.348991392724085, 0.27886, 0.278801754668115, 0.278630555476696, 0.278350396335688, 0.277965622408695, 0.277480903830181, 0.276901210327676, 0.27623178674911, 0.27547812949542, 0.2746459638586, 0.273741222265303, 0.272770023426188, 0.271738652391118, 0.270653541510369, 0.269521252301965, 0.268348458225261, 0.267141928360878, 0.265908511997088, 0.26465512412272, 0.263388731826656, 0.262116341603976, 0.260844987568779, 0.25958172057372, 0.258333598236265, 0.257107675871671, 0.255910998332703, 0.254750592756035, 0.253633462215363, 0.252566580281152, 0.251556886487025, 0.250611282702738, 0.249736630413695, 0.24893974890698, 0.24822741436385, 0.24760635985865, 0.247083276264098, 0.24666481406291, 0.246357586065709, 0.246168171035178, 0.246103118216417, 0.27886, 0.278801752974049, 0.278630547598582, 0.278350376709815, 0.277965584420707, 0.277480839839116, 0.276901111690801, 0.276231643847412, 0.275477931759611, 0.27464569979548, 0.273740879484349, 0.272769588666215, 0.271738111546868, 0.270652879658879, 0.26952045372858, 0.268347506449135, 0.267140806159821, 0.265907201431616, 0.264653606559157, 0.263386987959152, 0.262114351475283, 0.260842730589654, 0.259579175540791, 0.258330743348234, 0.257104488743701, 0.255907456008831, 0.254746671719493, 0.253629138396629, 0.252561829063616, 0.251551682710105, 0.250605600662304, 0.249730443859662, 0.248933031037921, 0.248220137818482, 0.247598496704045, 0.247074797980485, 0.246655691524912, 0.246347789519871, 0.246157670073645, 0.246091881746613, 0.27886, 0.278801752971934, 0.278630547590184, 0.278350376691046, 0.277965584387573, 0.277480839787725, 0.276901111617374, 0.27623164374829, 0.275477931631267, 0.27464569963452, 0.273740879287522, 0.272769588430414, 0.271738111269134, 0.270652879336407, 0.269520453358718, 0.268347506029385, 0.267140805687841, 0.265907200905217, 0.264653605976306, 0.263386987317967, 0.262114350774034, 0.260842729826754, 0.259579174714802, 0.258330742457857, 0.257104487787773, 0.255907454986323, 0.254746670629503, 0.253629137238379, 0.252561827836447, 0.25155168141347, 0.250605599295765, 0.249730442422884, 0.248933029530666, 0.248220136240603, 0.247598495055483, 0.247074796261263, 0.24665568973513, 0.2463477876597, 0.246157668143325, 0.246091879746447
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.00357595003287311, 0.00715354372123603, 0.0107327810650888, 0.0143136620644313, 0.0178961867192636, 0.0214803550295858, 0.0250661669953978, 0.0286536226166995, 0.0322427218934911, 0.0358334648257725, 0.0394258514135437, 0.0430198816568047, 0.0466155555555555, 0.0502128731097962, 0.0538118343195266, 0.0574124391847468, 0.0610146877054569, 0.0646185798816568, 0.0682241157133464, 0.0718312952005259, 0.0754401183431952, 0.0790505851413543, 0.0826626955950032, 0.0862764497041419, 0.0898918474687705, 0.0935088888888888, 0.0971275739644969, 0.100747902695595, 0.104369875082183, 0.10799349112426, 0.111618750821828, 0.115245654174885, 0.118874201183432, 0.122504391847469, 0.126136226166995, 0.129769704142012, 0.133404825772518, 0.137041591058514, 0.14068, 0, -0.00447558335131041, -0.00880278899851264, -0.0129673877958999, -0.0169561932703555, -0.0207570263297708, -0.024358679966224, -0.0277508839536169, -0.0309242695395687, -0.0338703341314721, -0.0365814059767268, -0.0390506088372617, -0.0412718266585565, -0.0432396682334576, -0.0449494318611556, -0.046397070001754, -0.0475791539269061, -0.048492838367028, -0.049135826155616, -0.0495063328711992, -0.0496030514774553, -0.049425116961993, -0.0489720709742846, -0.0482438264631913, -0.0472406323144859, -0.045963037988735, -0.0444118581598528, -0.0425881373545955, -0.0404931145932174, -0.0381281880314672, -0.0354948796040635, -0.0325947996697489, -0.0294296116579963, -0.0260009967174077, -0.0223106183658294, -0.0183600871421903, -0.014150925260058, -0.00968453126290604, -0.00496214468108274, 1.51893095176265e-05, 0, -0.00447573709501649, -0.00880313878986133, -0.012967975059674, -0.0169570585124393, -0.0207582091030728, -0.0243602188422691, -0.0277528164998083, -0.0309266323021206, -0.0338731626240151, -0.0365847346745846, -0.0390544711774024, -0.0412762550452166, -0.0432446940494404, -0.0449550854848035, -0.046403380829595, -0.0475861504019748, -0.0485005480128606, -0.0491442756159187, -0.0495155479551906, -0.0496130572108816, -0.0494359376438169, -0.0489837302390456, -0.0482563473490389, -0.0472540373368842, -0.0459773492198385, -0.0444270973135534, -0.0426043258772403, -0.0405102737599963, -0.0381463390484712, -0.035514043716012, -0.0326149982733878, -0.0294508664211644, -0.0260233297037727, -0.0223340521652936, -0.0183846450069646, -0.0141766312464051, -0.00971141037855269, -0.00499022303830033, -1.41156648364761e-05, 0, -0.00447573725884017, -0.00880313911464815, -0.0129679755420644, -0.0169570591486233, -0.0207582098888375, -0.0243602197730435, -0.0277528175707072, -0.0309266335079863, -0.0338731639594574, -0.0365847361340195, -0.039054472755088, -0.0412762567352887, -0.043244695845945, -0.0449550873817282, -0.046403382820899, -0.0475861524816164, -0.0485005501748231, -0.0491442778542352, -0.0495155502639663, -0.0496130595843147, -0.0494359400762177, -0.048983732724854, -0.0482563498828397, -0.047254039913421, -0.0459773518340261, -0.0444270999604881, -0.0426043285522079, -0.0405102764584798, -0.0381463417661554, -0.0355140464487869, -0.0326150010173504, -0.0294508691726183, -0.0260233324592264, -0.0223340549214568, -0.0183846477607427, -0.0141766339948922, -0.00971141311902255, -0.00499022576819586, -1.41183817572556e-05
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.27886, 0.278905834976989, 0.279043382052968, 0.27927268337295, 0.279593781081947, 0.280006717324972, 0.280511534247037, 0.281108273993156, 0.28179697870834, 0.282577690537602, 0.283450451625955, 0.284415304118411, 0.285472290159983, 0.286621451895683, 0.287862831470524, 0.289196471029518, 0.290622412717679, 0.292140698680018, 0.293751371061549, 0.295454472007283, 0.297250043662233, 0.299138128171412, 0.301118767679833, 0.303192004332507, 0.305357880274448, 0.307616437650668, 0.30996771860618, 0.312411765285996, 0.314948619835129, 0.317578324398591, 0.320300921121394, 0.323116452148553, 0.326024959625078, 0.329026485695983, 0.33212107250628, 0.335308762200981, 0.3385895969251, 0.341963618823648, 0.345430870041639, 0.348991392724085, 0.27886, 0.278801754668115, 0.278630555476696, 0.278350396335688, 0.277965622408695, 0.277480903830181, 0.276901210327676, 0.276231786749109, 0.27547812949542, 0.2746459638586, 0.273741222265303, 0.272770023426187, 0.271738652391118, 0.270653541510369, 0.269521252301965, 0.268348458225261, 0.267141928360878, 0.265908511997088, 0.26465512412272, 0.263388731826656, 0.262116341603976, 0.260844987568779, 0.259581720573721, 0.258333598236265, 0.257107675871672, 0.255910998332703, 0.254750592756036, 0.253633462215364, 0.252566580281152, 0.251556886487026, 0.250611282702739, 0.249736630413696, 0.248939748906981, 0.248227414363852, 0.247606359858652, 0.2470832762641, 0.246664814062912, 0.246357586065711, 0.246168171035181, 0.246103118216421, 0.27886, 0.278801752974049, 0.278630547598582, 0.278350376709815, 0.277965584420707, 0.277480839839116, 0.276901111690801, 0.276231643847412, 0.275477931759611, 0.274645699795479, 0.273740879484349, 0.272769588666215, 0.271738111546867, 0.270652879658879, 0.26952045372858, 0.268347506449135, 0.267140806159821, 0.265907201431616, 0.264653606559157, 0.263386987959152, 0.262114351475283, 0.260842730589654, 0.259579175540791, 0.258330743348235, 0.257104488743701, 0.255907456008831, 0.254746671719493, 0.253629138396629, 0.252561829063616, 0.251551682710105, 0.250605600662304, 0.249730443859662, 0.248933031037922, 0.248220137818482, 0.247598496704045, 0.247074797980486, 0.246655691524913, 0.246347789519872, 0.246157670073646, 0.246091881746614, 0.27886, 0.278801752971934, 0.278630547590184, 0.278350376691046, 0.277965584387573, 0.277480839787725, 0.276901111617374, 0.27623164374829, 0.275477931631267, 0.27464569963452, 0.273740879287522, 0.272769588430414, 0.271738111269134, 0.270652879336407, 0.269520453358718, 0.268347506029385, 0.267140805687841, 0.265907200905217, 0.264653605976306, 0.263386987317968, 0.262114350774034, 0.260842729826754, 0.259579174714802, 0.258330742457857, 0.257104487787773, 0.255907454986323, 0.254746670629503, 0.253629137238379, 0.252561827836447, 0.251551681413471, 0.250605599295765, 0.249730442422884, 0.248933029530666, 0.248220136240603, 0.247598495055483, 0.247074796261264, 0.24665568973513, 0.2463477876597, 0.246157668143325, 0.246091879746447
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.00357595003287311, 0.00715354372123603, 0.0107327810650888, 0.0143136620644313, 0.0178961867192636, 0.0214803550295858, 0.0250661669953978, 0.0286536226166995, 0.0322427218934911, 0.0358334648257725, 0.0394258514135437, 0.0430198816568047, 0.0466155555555555, 0.0502128731097962, 0.0538118343195266, 0.0574124391847468, 0.0610146877054569, 0.0646185798816568, 0.0682241157133464, 0.0718312952005259, 0.0754401183431952, 0.0790505851413543, 0.0826626955950032, 0.0862764497041419, 0.0898918474687705, 0.0935088888888888, 0.0971275739644969, 0.100747902695595, 0.104369875082183, 0.10799349112426, 0.111618750821828, 0.115245654174885, 0.118874201183432, 0.122504391847469, 0.126136226166995, 0.129769704142012, 0.133404825772518, 0.137041591058514, 0.14068, 0, -0.00447558335131054, -0.00880278899851289, -0.0129673877959002, -0.0169561932703559, -0.0207570263297712, -0.0243586799662244, -0.0277508839536173, -0.030924269539569, -0.0338703341314724, -0.036581405976727, -0.0390506088372617, -0.0412718266585564, -0.0432396682334574, -0.0449494318611552, -0.0463970700017534, -0.0475791539269052, -0.0484928383670269, -0.0491358261556145, -0.0495063328711975, -0.0496030514774532, -0.0494251169619905, -0.0489720709742818, -0.048243826463188, -0.0472406323144822, -0.0459630379887309, -0.0444118581598482, -0.0425881373545904, -0.0404931145932117, -0.038128188031461, -0.0354948796040566, -0.0325947996697414, -0.0294296116579882, -0.0260009967173989, -0.0223106183658199, -0.0183600871421801, -0.0141509252600471, -0.00968453126289427, -0.00496214468107016, 1.5189309531061e-05, 0, -0.00447573709501652, -0.00880313878986138, -0.012967975059674, -0.0169570585124393, -0.0207582091030729, -0.0243602188422692, -0.0277528164998084, -0.0309266323021207, -0.0338731626240151, -0.0365847346745846, -0.0390544711774023, -0.0412762550452165, -0.0432446940494403, -0.0449550854848032, -0.0464033808295947, -0.0475861504019745, -0.0485005480128602, -0.0491442756159181, -0.0495155479551899, -0.0496130572108809, -0.049435937643816, -0.0489837302390447, -0.0482563473490379, -0.047254037336883, -0.0459773492198372, -0.044427097313552, -0.0426043258772387, -0.0405102737599946, -0.0381463390484693, -0.03551404371601, -0.0326149982733856, -0.029450866421162, -0.0260233297037702, -0.0223340521652909, -0.0183846450069616, -0.014176631246402, -0.00971141037854936, -0.00499022303829679, -1.41156648327109e-05, 0, -0.00447573725884015, -0.00880313911464812, -0.0129679755420643, -0.0169570591486233, -0.0207582098888374, -0.0243602197730434, -0.0277528175707071, -0.0309266335079862, -0.0338731639594572, -0.0365847361340193, -0.0390544727550878, -0.0412762567352885, -0.0432446958459448, -0.044955087381728, -0.0464033828208988, -0.0475861524816162, -0.048500550174823, -0.049144277854235, -0.0495155502639661, -0.0496130595843146, -0.0494359400762176, -0.0489837327248539, -0.0482563498828395, -0.0472540399134209, -0.0459773518340261, -0.044427099960488, -0.0426043285522079, -0.0405102764584798, -0.0381463417661554, -0.035514046448787, -0.0326150010173505, -0.0294508691726184, -0.0260233324592266, -0.022334054921457, -0.0183846477607429, -0.0141766339948925, -0.00971141311902285, -0.00499022576819621, -1.41183817576494e-05
0, 0.00357595003287311, 0.00715354372123603, 0.0107327810650888, 0.0143136620644313, 0.0178961867192636, 0.0214803550295858, 0.0250661669953978, 0.0286536226166995, 0.0322427218934911, 0.0358334648257725, 0.0394258514135437, 0.0430198816568047, 0.0466155555555555, 0.0502128731097962, 0.0538118343195266, 0.0574124391847468, 0.0610146877054569, 0.0646185798816568, 0.0682241157133464, 0.0718312952005259, 0.0754401183431952, 0.0790505851413543, 0.0826626955950032, 0.0862764497041419, 0.0898918474687705, 0.0935088888888888, 0.0971275739644969, 0.100747902695595, 0.104369875082183, 0.10799349112426, 0.111618750821828, 0.115245654174885, 0.118874201183432, 0.122504391847469, 0.126136226166995, 0.129769704142012, 0.133404825772518, 0.137041591058514, 0.14068, 0, -0.00447558335131041, -0.00880278899851264, -0.0129673877958999, -0.0169561932703555, -0.0207570263297708, -0.024358679966224, -0.0277508839536169, -0.0309242695395687, -0.0338703341314721, -0.0365814059767268, -0.0390506088372617, -0.0412718266585565, -0.0432396682334576, -0.0449494318611556, -0.046397070001754, -0.0475791539269061, -0.048492838367028, -0.049135826155616, -0.0495063328711992, -0.0496030514774553, -0.049425116961993, -0.0489720709742846, -0.0482438264631913, -0.0472406323144859, -0.045963037988735, -0.0444118581598528, -0.0425881373545955, -0.0404931145932174, -0.0381281880314672, -0.0354948796040635, -0.0325947996697489, -0.0294296116579963, -0.0260009967174077, -0.0223106183658294, -0.0183600871421903, -0.014150925260058, -0.00968453126290604, -0.00496214468108274, 1.51893095176265e-05, 0, -0.00447573709501649, -0.00880313878986133, -0.012967975059674, -0.0169570585124393, -0.0207582091030728, -0.0243602188422691, -0.0277528164998083, -0.0309266323021206, -0.0338731626240151, -0.0365847346745846, -0.0390544711774024, -0.0412762550452166, -0.0432446940494404, -0.0449550854848035, -0.046403380829595, -0.0475861504019748, -0.0485005480128606, -0.0491442756159187, -0.0495155479551906, -0.0496130572108816, -0.0494359376438169, -0.0489837302390456, -0.0482563473490389, -0.0472540373368842, -0.0459773492198385, -0.0444270973135534, -0.0426043258772403, -0.0405102737599963, -0.0381463390484712, -0.035514043716012, -0.0326149982733878, -0.0294508664211644, -0.0260233297037727, -0.0223340521652936, -0.0183846450069646, -0.0141766312464051, -0.00971141037855269, -0.00499022303830033, -1.41156648364761e-05, 0, -0.00447573725884017, -0.00880313911464815, -0.0129679755420644, -0.0169570591486233, -0.0207582098888375, -0.0243602197730435, -0.0277528175707072, -0.0309266335079863, -0.0338731639594574, -0.0365847361340195, -0.039054472755088, -0.0412762567352887, -0.043244695845945, -0.0449550873817282, -0.046403382820899, -0.0475861524816164, -0.0485005501748231, -0.0491442778542352, -0.0495155502639663, -0.0496130595843147, -0.0494359400762177, -0.048983732724854, -0.0482563498828397, -0.047254039913421, -0.0459773518340261, -0.0444270999604881, -0.0426043285522079, -0.0405102764584798, -0.0381463417661554, -0.0355140464487869, -0.0326150010173504, -0.0294508691726183, -0.0260233324592264, -0.0223340549214568, -0.0183846477607427, -0.0141766339948922, -0.00971141311902255, -0.00499022576819586, -1.41183817572556e-05
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
