9.93010330503188, 1.88762700568591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.88762700568591, 7.94363299899294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 4.17619485951906e-53, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 4.17619485951906e-53, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 7.08739362059743, -0.349391027258882, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, -0.349391027258882, 16.4103341664038, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 4.17619485951906e-53, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 4.17619485951906e-53, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 10.1837890844148, 0.0739882314891375, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.0739882314891375, 7.82230084390447, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17619485951906e-53, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17619485951906e-53
