4.23709067831624e-09, -6.40850750244226e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-6.40850750244226e-09, -4.69697436500383e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, -3.63797880709171e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, -3.63797880709171e-12, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 8.93594956741239e-05, 9.92243412026306e-05, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 9.92243412026306e-05, 0.000294184783413698, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, -3.63797880709171e-12, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, -3.63797880709171e-12, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 2.07442951705161e-11, -6.16414266851883e-10, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, -6.16414266851883e-10, 6.7322503127798e-10, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.63797880709171e-12, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.63797880709171e-12
