2.30926389122033e-14, 5.55111512312578e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.55111512312578e-15, 8.88178419700125e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, -7.3468396926393e-40, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, -7.3468396926393e-40, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, -3.64153152077051e-14, 2.77555756156289e-15, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 2.77555756156289e-15, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, -7.3468396926393e-40, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, -7.3468396926393e-40, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, -1.4210854715202e-14, 3.05311331771918e-15, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 3.05311331771918e-15, -1.24344978758018e-14, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7.3468396926393e-40, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7.3468396926393e-40
