0.105467977854544, -0.0250621099009182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0250621099009182, 0.131842434765203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 1.93428131138341e+25, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 1.93428131138341e+25, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0.141243840259276, 0.00300721057553702, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0.00300721057553702, 0.0610012375284102, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 1.93428131138341e+25, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1.93428131138341e+25, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.0982020263924564, -0.000928856407650081, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, -0.000928856407650081, 0.127848409873191, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93428131138341e+25, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93428131138341e+25
