-1.06581410364015e-14, -4.44089209850063e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-4.44089209850063e-16, -8.88178419700125e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, -3.00926553810506e-36, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, -3.00926553810506e-36, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, -8.17124146124115e-14, 1.29896093881143e-14, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 1.29896093881143e-14, -6.03961325396085e-14, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, -3.00926553810506e-36, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, -3.00926553810506e-36, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, -7.105427357601e-15, -2.41473507855972e-15, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, -2.41473507855972e-15, 1.59872115546023e-14, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.00926553810506e-36, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.00926553810506e-36
