0.0001, 0.00014615589792019, 0.00019862392757536, 0.000251962361607129, 0.000301493517828738, 0.000344572912030263, 0.000380444551672364, 0.000409522437364878, 0.000432744702419501, 0.000451151654389644, 0.000465587444407327, 0.000465594726022736, 0.000465602000588849, 0.000465609270326563, 0.000465616535885055, 0.000465623797610651, 0.000465631055712538, 0.000465647178955435, 0.000476777127007477, 0.000483281242086113, 0.0001, 0.000179572401874914, 0.000319352979367358, 0.000558584192117846, 0.000950731772596246, 0.00155182074474432, 0.00238965663149926, 0.00342678453534839, 0.00455641998316241, 0.00463554653833769, 0.00572056603225941, 0.00666367341270565, 0.00742269511547887, 0.00800264126545999, 0.00844345520198871, 0.00877232050276337, 0.00902957403169169, 0.00923635371387258, 0.00940580130056713, 0.00954429822782247, 0.00965579591866464, 0.00973837702363695, 0.00979644299373052, 0.00983346623372954, 0.00985536454700224
0, -3.28563919438757e-26, 6.65428375022819e-24, 7.79263023690404e-22, 5.23795311504499e-20, -6.79939899287329e-14, -6.62134547722339e-12, 6.48954702917002e-10, -6.61201443394394e-11, -5.37653612355258e-09, -1.7394171335274e-08, -1.74035271984776e-08, -1.74128894389695e-08, -1.74222563187336e-08, -1.74316272799592e-08, -1.74410019803756e-08, -1.74503801593836e-08, -1.74715396231492e-08, -3.88031541957764e-08, 5.42118192345605e-07, 0, 3.62327623193789e-17, 3.73745363757284e-15, 1.2576912371367e-13, 1.36633035219254e-11, 4.69230047428243e-10, 9.50811831720199e-09, 1.14269058671842e-07, 8.23392486781361e-07, 9.28156798450856e-07, 4.14000229015122e-06, 1.28223337421989e-05, 2.89144345740588e-05, 5.02322747028611e-05, 6.96496763947477e-05, 8.75676245094094e-05, 9.95545306707256e-05, 0.000106096287750697, 0.000108228089640287, 0.000107044704087723, 0.000102810605257833, 9.65113390871079e-05, 8.95573894885702e-05, 8.30166033874032e-05, 7.72891470151002e-05
0, -5.25743349107975e-07, -1.43871734658539e-06, -2.5138432274115e-06, -3.36440970882553e-06, -3.73981946187613e-06, -3.64876005343694e-06, -3.24928372049521e-06, -2.709574556523e-06, -2.14738416306252e-06, -1.63194879288584e-06, -1.63167275726145e-06, -1.63139708215959e-06, -1.63112164335495e-06, -1.63084640454926e-06, -1.63057134638577e-06, -1.63029645717931e-06, -1.62968586059732e-06, -1.19213170588345e-06, -9.57826061587294e-07, 0, -4.01171458116152e-08, -1.96609371317727e-07, -7.18167651556725e-07, -2.25996783464787e-06, -6.23539598298538e-06, -1.47856828637404e-05, -2.92612888938901e-05, -4.74785914903109e-05, -4.87524406075952e-05, -6.45168120255033e-05, -7.29890087544535e-05, -7.37916191606213e-05, -6.94478360230622e-05, -6.22908537616251e-05, -5.47640357775282e-05, -4.74533881976411e-05, -4.09382042314414e-05, -3.54613800865073e-05, -3.10767043832311e-05, -2.75725979943115e-05, -2.50085945070922e-05, -2.30922327817578e-05, -2.18209470878374e-05, -2.10646029905566e-05
0, -1.71309149065289e-27, 3.47045747575943e-25, 4.0662653879232e-23, 2.7357953633437e-21, -3.55742891121186e-15, -3.4750215984671e-13, 3.42492524140324e-11, -3.52462554232531e-12, -2.91718694128314e-10, -9.73158262530728e-10, -9.73703632791254e-10, -9.74249390443503e-10, -9.74795438281094e-10, -9.75341745124143e-10, -9.7588829185022e-10, -9.76435063905096e-10, -9.77668087300658e-10, -2.28621931451588e-09, 3.44664374969693e-08, 0, 1.88884894434881e-18, 1.94839863949927e-16, 6.55673071420596e-15, 7.12343693656664e-13, 2.44656656955259e-11, 4.95830986266824e-10, 5.96061375560029e-09, 4.29727287213735e-08, 4.8442730691536e-08, 2.16287194807883e-07, 6.71062753357873e-07, 1.51807553075176e-06, 2.65243318825718e-06, 3.71533111976284e-06, 4.75496678992159e-06, 5.57178817797032e-06, 6.23645691139233e-06, 6.85265038269059e-06, 7.51158384138531e-06, 8.19844655195461e-06, 8.85417214969076e-06, 9.42105408362601e-06, 9.84595663363017e-06, 1.00661578511471e-05
0, 1.08745175875183e-05, 3.35618622680298e-05, 6.99095515010066e-05, 0.000117805857627742, 0.000172282240625314, 0.000227829563785884, 0.000280102123872843, 0.00032650314548403, 0.000365967350677009, 0.000398255567527545, 0.000398272165010434, 0.000398288740359192, 0.000398305300985309, 0.000398321849054352, 0.000398338385721147, 0.000398354911682836, 0.00039839161785559, 0.000424019079164684, 0.000436321923565693, 0, 7.73216574817697e-07, 3.81592020635153e-06, 1.41148169168839e-05, 4.54262198567594e-05, 0.000130381611440391, 0.000330601011874625, 0.000728192715488513, 0.00138110857530594, 0.00143645375132659, 0.00233708806704447, 0.00335614698715728, 0.00435640207163993, 0.00524157082026611, 0.00599823319475692, 0.00659120928014688, 0.00705748847404496, 0.00740579004622957, 0.00764911247249711, 0.00780669222926585, 0.00791430679774493, 0.00798384448752628, 0.00804208120113774, 0.00808363582843718, 0.0081084470783364
0, -4.74581558231257e-25, 4.65692246902546e-23, 3.73285415162204e-21, 2.02285583380107e-19, -2.32598477315053e-13, -2.12336181367725e-11, 2.02206890053795e-09, -2.054485780289e-10, -1.7067425755767e-08, -5.80642926427152e-08, -5.80977626691138e-08, -5.81312572013213e-08, -5.81647704409057e-08, -5.81983005288376e-08, -5.82318463254433e-08, -5.82654069635681e-08, -5.83410641926449e-08, -1.41625751580183e-07, 2.24956007019243e-06, 0, 8.47007768463592e-15, 3.17014760467104e-13, 5.10613474278571e-12, 2.99583915749508e-10, 6.05837196887217e-09, 7.87198895369441e-08, 6.65450277588632e-07, 3.70629946302681e-06, 4.11692864882142e-06, 1.55248778033765e-05, 4.33648437644e-05, 9.23188630547913e-05, 0.000156307681511699, 0.000216453264843424, 0.000278225732669605, 0.000332436739530278, 0.000385578626349031, 0.000445983544221295, 0.000520421822682512, 0.000606465380443067, 0.000694923874390982, 0.000775603669657582, 0.000839763982270217, 0.000879472973669363
0, -6.5708830513365e-07, -2.45524335967489e-06, -6.41696223300801e-06, -1.39158628699256e-05, -2.65856549459968e-05, -4.62049500680895e-05, -7.4505683551174e-05, -0.000112697958207814, -0.000160408598736804, -0.000214363412621111, -0.000214394222580142, -0.000214425080938714, -0.000214455969505904, -0.000214486882977722, -0.000214517818531789, -0.000214548774469294, -0.000214617622036807, -0.000266605913319621, -0.000348962601154875, 0, -4.06188926568231e-08, -2.0353722196464e-07, -7.73134342243032e-07, -2.60256857030306e-06, -8.03210223126541e-06, -2.27325757562466e-05, -5.84093232189389e-05, -0.000135275070602912, -0.00014291387838976, -0.000297236913932626, -0.000567210721235448, -0.00101234062213005, -0.00171888880832688, -0.00278813734609247, -0.00439232733476496, -0.00666617136189454, -0.00970764306580843, -0.0134461680653746, -0.017543488202159, -0.0213461546900787, -0.0244138721683748, -0.0264168859381969, -0.0276170899992307, -0.028324552952682
0, -2.86920086664519e-26, 3.43938836787965e-24, 3.57155362181674e-22, 2.68399452933124e-20, -4.59217283081262e-14, -6.63138123670363e-12, 1.04315801174956e-09, -1.7911277742321e-10, -2.52109227879723e-08, -1.4277570425741e-07, -1.42898190578817e-07, -1.43020792992916e-07, -1.43143497298357e-07, -1.43266298975182e-07, -1.43389195269606e-07, -1.43512184095919e-07, -1.43788368813163e-07, -5.58674822619562e-07, 1.30655880698814e-05, 0, 4.44951518204316e-16, 1.69091082314863e-14, 2.7968859852606e-13, 1.7166291994724e-11, 3.73575936955495e-10, 5.43657550611147e-09, 5.42294946203004e-08, 3.79974740055743e-07, 4.30062405297678e-07, 2.20749451154456e-06, 9.04621878925302e-06, 3.01351066755847e-05, 8.35451785267721e-05, 0.000193905561331923, 0.000418233168637663, 0.000820954919904837, 0.00149662592904788, 0.00254907546571165, 0.00404975610218794, 0.00593925843021588, 0.00798780190400244, 0.00992237180957894, 0.0115165188751053, 0.0125961074242024
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
