13, 13.0000044576579, 13.0008016733801, 13.0060678476964, 13.0147321562309, 13.0228565558833, 13.0275753095531, 13.0222489556253, 13.0333444659647, 13.0282494042776, 13.0267307768133, 13.0228395867605, 13.0181446933904, 13.0154088284538, 13.014977580761, 13.0089736450312, 13.0073014703888, 13.003867545916, 13.0046886075242, 13.0041585113953
12, 11.9999999804415, 11.9999306938304, 11.9985881854528, 11.9942774434526, 11.9887202570298, 11.9830009126856, 11.9605604203237, 11.9001328778618, 11.8845376218008, 11.9196964272258, 11.9247965966385, 11.9467135467995, 11.9578016523383, 11.9735713933537, 11.9860339671936, 11.991114227974, 11.9955865202296, 11.9953951647599, 11.9956541086997
-6.5, -6.49999981768429, -6.49996698504069, -6.49974446009276, -6.49933997633388, -6.49881955989868, -6.49824874021616, -6.49831910447219, -6.49738171194111, -6.49767149894045, -6.49759745411872, -6.49775820398189, -6.49779623075616, -6.49779753273665, -6.49698706629675, -6.49746893706246, -6.49712200811817, -6.49791268511669, -6.49727646248327, -6.49767830308858
-1, -1.00000000079993, -1.00000285420525, -1.00005945682497, -1.00025637949348, -1.0005825489056, -1.00107958675648, -1.00297979589643, -1.00784209878997, -1.00951792769414, -1.0072189149988, -1.00738474505084, -1.00648599873212, -1.006063847447, -1.00536892214937, -1.00411555473084, -1.00371494845302, -1.00274671383164, -1.00303978761798, -1.00288720178913
12.469387755102, 12.4693966198823, 12.4704872243192, 12.477216311321, 12.48869951802, 12.5017975909025, 12.5138966194505, 12.5097640561034, 12.5315542253313, 12.5238966503812, 12.5242943679723, 12.5194601423066, 12.5162370210883, 12.5147097332476, 12.5280345129022, 12.5166740361327, 12.5215640729526, 12.5064468883666, 12.5175468347197, 12.5105295353236
11.9183673469388, 11.9183673080434, 11.9182722957596, 11.9165458658953, 11.9108658886592, 11.9023730461793, 11.8909293190916, 11.8467916845319, 11.7321730467718, 11.6955630711323, 11.7533975436189, 11.7534408700676, 11.7805467471788, 11.7937096750655, 11.8140038037346, 11.8418207573144, 11.8513121649007, 11.869970414761, 11.8649595799943, 11.867655793492
-6.5, -6.49999916431095, -6.49977747076567, -6.49603343634331, -6.47421959716206, -6.39613449463514, -6.2410739444106, -6.18161745820531, -5.98232607494592, -6.01635026404521, -5.96091844206211, -5.96213442497342, -5.89983073157683, -5.85497436254223, -5.51632729058576, -5.61371370668797, -5.44399405749682, -5.7103710767052, -5.46373407640802, -5.61932487409721
-1, -1.00000000366669, -1.00001923807032, -1.00092290587261, -1.01001413580689, -1.05125778761804, -1.15961947696795, -1.56444560874949, -2.55055983426272, -2.97711004717141, -2.62001275178287, -2.77234357146753, -2.7683147094841, -2.77964626592121, -2.75721070345621, -2.45153669270302, -2.37208710784848, -2.05033848252665, -2.16706014410131, -2.10893768946093
11.9387755102041, 11.9387955292586, 11.9403298569799, 11.9488228511131, 11.9640225852595, 11.9856615563019, 12.0132374297973, 12.0142574354208, 12.0577246980586, 12.0460762300943, 12.052233943458, 12.0471774786323, 12.0510230288014, 12.0549268919679, 12.1076657904746, 12.0870943414031, 12.1131650228314, 12.0681990092069, 12.108488396344, 12.0829756355864
11.8367346938776, 11.8367346060414, 11.836600317679, 11.83439696512, 11.8269277238346, 11.8135963577663, 11.790831362579, 11.702916695808, 11.4804535032348, 11.3981020789694, 11.4957791379439, 11.4795398731408, 11.5060290509064, 11.5162983435818, 11.535063236629, 11.5938899751888, 11.6102033826056, 11.6646480286529, 11.6456642385361, 11.655242397168
-6.5, -6.49999798463631, -6.49966862017382, -6.4952550313716, -6.47130139423515, -6.3811591685313, -6.18098581116409, -6.0832635409013, -5.81360643709704, -5.84860090202821, -5.7541692872614, -5.73646255406752, -5.59912929931882, -5.49557024411015, -4.86605291762745, -4.96088060397166, -4.60235392661646, -5.04818186237995, -4.58423614884192, -4.87883937334421
-1, -1.00000000884266, -1.00002864840846, -1.0011040184382, -1.01114768235121, -1.05864822757553, -1.19666834935658, -1.73896580185207, -3.05617464110352, -3.66346444013207, -3.24219329154015, -3.51784837785567, -3.6601173868183, -3.78178035266063, -3.92976251576337, -3.54511584094894, -3.48570203123939, -2.95554765399659, -3.18010229633617, -3.07105614623456
11.4081632653061, 11.4082096654208, 11.4103880860179, 11.420851823507, 11.4398379572073, 11.4705492523443, 11.5159400725196, 11.5242832950286, 11.5934571759559, 11.5778456743936, 11.5922065483339, 11.5882746438456, 11.604438676699, 11.6180977619583, 11.7314140972547, 11.7034158316822, 11.7658675949974, 11.6790105467753, 11.7650132110358, 11.7102658716689
11.7551020408163, 11.75510183723, 11.7549097008865, 11.7521497763642, 11.7427983280226, 11.724314419728, 11.6886593988277, 11.5492042959091, 11.2000460478305, 11.0613309634397, 11.2018558283341, 11.1612547930645, 11.1757856967372, 11.1741143471063, 11.1759000520055, 11.2677217898112, 11.2872244660909, 11.3910790468464, 11.349747510767, 11.3701328201638
-6.5, -6.49999527212755, -6.49951427628354, -6.49432567895359, -6.4689251963545, -6.37532277347839, -6.16157791073949, -6.04777714063578, -5.75047204376074, -5.78331112934786, -5.66772813287694, -5.63557447508419, -5.44419096030171, -5.29317464347764, -4.4358555114699, -4.48929013728844, -3.94707592955593, -4.50842321700733, -3.85694923890506, -4.27564509027333
-1, -1.00000002074413, -1.00004199172772, -1.00132025216829, -1.01207069746163, -1.06152930996377, -1.20866409650645, -1.80243867931715, -3.24617988797694, -3.93238980167209, -3.50461788602167, -3.85564838822573, -4.13127638321684, -4.36501451635581, -4.72195850486376, -4.36809852988935, -4.37781236459388, -3.72236963927434, -4.04427863412438, -3.88999217313464
10.8775510204082, 10.8776590941817, 10.8807548823892, 10.8934117752852, 10.9162142127616, 10.9561482579325, 11.0201195901832, 11.0366223324697, 11.1332766057266, 11.1137729991499, 11.1376126600062, 11.1356713235761, 11.1676008117681, 11.1941892125422, 11.384209389502, 11.3522754653218, 11.4652421958859, 11.328982762869, 11.4747567762014, 11.3812116539594
11.6734693877551, 11.6734689135679, 11.6731924078684, 11.6697790438634, 11.6584510578981, 11.6346811320128, 11.5855697840344, 11.3912906207718, 10.9072423568409, 10.7072313526518, 10.8912007352872, 10.8214480905595, 10.814961636117, 10.7933104880738, 10.7622252307171, 10.8829010919581, 10.8993891843421, 11.060424355007, 10.9892892682698, 11.0239897759961
-6.5, -6.49998896353075, -6.49929256785356, -6.49315962125488, -6.46604962773607, -6.36941326697642, -6.14895478645532, -6.0292143167487, -5.7172382476964, -5.74975728113634, -5.62367443973554, -5.5841944585476, -5.36171548161762, -5.18003939432973, -4.15515862699915, -4.16400556645089, -3.45903612453995, -4.08876166666985, -3.28038698677769, -3.8092817254567
-1, -1.00000004842389, -1.00006115884043, -1.00159156126647, -1.01318779451135, -1.06445261875911, -1.21659090608335, -1.83724496173566, -3.34861278391464, -4.07564667133986, -3.64422784967896, -4.03830307364007, -4.40528596775865, -4.72513482503172, -5.26394148159484, -4.98159153935557, -5.07449083202281, -4.35412547010081, -4.76135779286646, -4.56637197038602
10.3469387755102, 10.3471907254128, 10.3515660319907, 10.3666354061098, 10.3932722987631, 10.4425671672037, 10.5255548081992, 10.5504295221834, 10.6757283440345, 10.6522242273076, 10.6861461871036, 10.6865174372373, 10.7359371884314, 10.7772761132547, 11.0555987908584, 11.0226616179949, 11.1981943249853, 11.0083832589551, 11.2254615313603, 11.0846571215717
11.5918367346939, 11.5918356292322, 11.5914366996545, 11.5872538899847, 11.5738388345798, 11.5446405041524, 11.4816728647425, 11.2304365260379, 10.606061838803, 10.3418264224035, 10.5700633831412, 10.4684006299017, 10.4350451630456, 10.387646312315, 10.3110529373964, 10.4547509956421, 10.4618501475018, 10.683601445074, 10.5762393027741, 10.6284300250883
-6.5, -6.499974260585, -6.49897275029992, -6.49170757244665, -6.4625833852272, -6.36239259371455, -6.13630611613438, -6.01540149021142, -5.69117263190433, -5.72568595978328, -5.59481721144544, -5.55402990621439, -5.31945414850725, -5.12332964218415, -3.98148611850984, -3.96238801277143, -3.12466784076291, -3.78745773864848, -2.85341719534217, -3.47940819191454
-1, -1.00000011293555, -1.00008880825961, -1.0019294658059, -1.01453663361615, -1.06797688951325, -1.22505647177958, -1.86810337152121, -3.43585499156872, -4.19214772492309, -3.75027123221144, -4.17025472912242, -4.59302572842711, -4.96980173592224, -5.63851300001406, -5.42884014245494, -5.59523646591634, -4.8534537985056, -5.33275624430693, -5.100694535155
9.81632653061224, 9.81691398511201, 9.8230188830071, 9.84068260262143, 9.87114192673764, 9.92993524626308, 10.0322512258805, 10.0652912652794, 10.2204222648488, 10.192580806171, 10.2368009268543, 10.2393182195337, 10.3064990260794, 10.3631583841657, 10.7377363912289, 10.7049739536403, 10.9525233796789, 10.7075972692865, 11.0049476994648, 10.8094693169643
11.5102040816327, 11.5102015040663, 11.5096255093582, 11.5045369693, 11.4889091480303, 11.4541082101501, 11.3768455719022, 11.0665801149683, 10.2966043630122, 9.9657013428312, 10.2396571047123, 10.1043546339577, 10.0407763600099, 9.96414821772932, 9.83401150788955, 9.99566867979517, 9.98841742614496, 10.2713404334937, 10.1224463773841, 10.195034892532
-6.5, -6.49994018217702, -6.49851208901712, -6.48992357589135, -6.45858579067271, -6.35486701034531, -6.12493709082742, -6.00797545827274, -5.66898038471854, -5.70851765259907, -5.57654479804208, -5.54020783584709, -5.30991703508357, -5.11365060437554, -3.89348699416133, -3.8725223558787, -2.93565104018678, -3.60337068737071, -2.57526754123921, -3.28580479260261
-1, -1.00000026334764, -1.00012877447095, -1.00234808697664, -1.01614160162238, -1.07220051268043, -1.23514067821229, -1.90263618332313, -3.53138348004243, -4.31600991726395, -3.85673710738427, -4.29485559886111, -4.74881349664743, -5.15619572869223, -5.8947365154658, -5.73823905897937, -5.95342204101281, -5.22230387172738, -5.75953121115248, -5.4933285068651
9.28571428571428, 9.28707911235312, 9.29538762572479, 9.31570915787335, 9.34985188505764, 9.41807850953077, 9.53960862122666, 9.57997425748381, 9.76662431924557, 9.73375406207166, 9.78820804820828, 9.79217686533615, 9.87608533104402, 9.9475739854909, 10.4237972619, 10.3901843882276, 10.7164984825112, 10.4170786608768, 10.801084939276, 10.5445296990878
11.4285714285714, 11.4285654183661, 11.4277340760868, 11.4215829306622, 11.4036039254911, 11.3629918744227, 11.2709025850165, 10.8992320832631, 9.97765391848468, 9.57751693454766, 9.8992502769793, 9.72904108944778, 9.63365273563961, 9.52642087299471, 9.33977309836813, 9.5162602184011, 9.49204653875865, 9.83424066902315, 9.63968775634213, 9.73536104000707
-6.5, -6.49990492999594, -6.4980969700214, -6.488644711013, -6.45671334944198, -6.35380542730572, -6.12851924165989, -6.02547276392581, -5.66254977166025, -5.71247358916642, -5.58246872141521, -5.55753808224639, -5.34684750444044, -5.16198072562194, -3.88755145313534, -3.89227182332711, -2.88884496821493, -3.53596025180984, -2.44548502112847, -3.22831998510991
-1, -1.00000061406575, -1.00018660081129, -1.00286496310907, -1.01803129985136, -1.07717906642212, -1.24725304897408, -1.94362491393446, -3.64379287484557, -4.46007137968912, -3.97715521279421, -4.4301519091476, -4.89767435506451, -5.3108824821531, -6.05590376178742, -5.92522158632485, -6.15659871638249, -5.46192746574523, -6.04237660276524, -5.74450881443981
8.75510204081633, 8.75745769070963, 8.76824316845328, 8.79104042057491, 8.82844766474548, 8.90546244488552, 9.0449437056065, 9.09071071156031, 9.31165588553259, 9.27250105874256, 9.33686730901972, 9.34096511542113, 9.43934807266127, 9.52439513579548, 10.10624369542, 10.0690152586096, 10.4783142884993, 10.1273044373486, 10.6017681092922, 10.2787463122048
11.3469387755102, 11.3469247612167, 11.345726507826, 11.3383364614172, 11.3178582983136, 11.271191034671, 11.1636130825713, 10.7276998600149, 9.64741320989667, 9.17510911030111, 9.5472906796559, 9.34115115337077, 9.2138125585249, 9.07677180851895, 8.83601248803772, 9.02634494195777, 8.98530526415593, 9.38282691013718, 9.13969737636239, 9.26095012267372
-6.5, -6.49988722427934, -6.49792891682737, -6.48877853631816, -6.45995861957713, -6.36854736042146, -6.17051669723583, -6.09998532257028, -5.70285424635081, -5.77037900401141, -5.64727292412849, -5.64218002367588, -5.46739592694153, -5.30267729048024, -3.98845385140642, -4.03032270465825, -2.99065436490931, -3.58515690158072, -2.46391159241633, -3.30627287945559
-1, -1.00000143185116, -1.00027030769386, -1.00350174394274, -1.02023938540049, -1.08299885664799, -1.26205566392384, -1.99318890697732, -3.77853556534941, -4.63148836789758, -4.11795691976855, -4.58348607379799, -5.04786352341452, -5.43907803432359, -6.12307340018837, -5.99380125077692, -6.2067293377611, -5.57291234456455, -6.18167869816104, -5.85438488031131
8.22448979591837, 8.2279523018563, 8.24118101236589, 8.26592317292839, 8.30571343641266, 8.38948976049644, 8.54273650369592, 8.59044991704692, 8.84932880706029, 8.80209799153504, 8.87567772249449, 8.8780089778374, 8.98750943265931, 9.08436609343392, 9.77458093287906, 9.73140102315903, 10.2252889881598, 9.8288097302098, 10.3949696866475, 10.0011945758848
