0.266666666666667, 0.434494606596427, 0.713257288568011, 1.02475977602773, 1.30034642661009, 1.52961164246646, 1.71914808885205, 1.85734105738125, 1.9405698143969, 1.98229210706082, 2.00454943445669, 2.03015551745475, 2.08683427432138, 2.01342650051431, 2.03343230291608
2.3843511308642, 1.1824736786374, 1.02047614527991, 0.98150388775548, 0.98534912091519, 1.01941701035132, 1.08811573691978, 1.1969707826727, 1.34085902350929, 1.50502455834432, 1.70404197013471, 2.17732907684627, 4.20368878578315, 2.39490061289503, 3.64189401973477
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.3843511308642, 1.11002475529687, 0.99216478854908, 0.97847267536048, 1.00240124788573, 1.06479066677178, 1.17904718472728, 1.3390553846715, 1.50281338487642, 1.63494053454926, 1.75664070067229, 2.04596735062689, 3.45891243095425, 2.25601839956702, 3.2141686322754
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.3843511308642, 1.09335327156139, 0.978914927682716, 0.973143132519225, 1.00211042275816, 1.06631731729358, 1.18145500385012, 1.34623868879579, 1.52357871205944, 1.66865172551286, 1.77805474373116, 1.96833162742552, 2.93071057169029, 2.14873646955573, 2.85937939593904
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.3843511308642, 1.08952947919831, 0.973022162022314, 0.969931336380225, 1.00191860898529, 1.06746068206329, 1.18261837962383, 1.34721737924063, 1.52636008753217, 1.67716334183135, 1.78641694277399, 1.92252469102411, 2.55774922880109, 2.06821005107642, 2.57096529309461
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.3843511308642, 1.0886520250248, 0.970406532283562, 0.968009819053799, 1.00181017230107, 1.06838528972529, 1.1835965072072, 1.34787026321704, 1.52695014311697, 1.67924307193169, 1.78955938138825, 1.89612877626187, 2.29723528964928, 2.01088525203796, 2.34364872039744
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73475654386399e-06, 2.38644170382978e-05, 5.83290991981799e-05
2.3843511308642, 1.08844882354396, 0.969257062461216, 0.966883406413898, 1.0017728418839, 1.06914473799506, 1.18443036748096, 1.34844221208706, 1.52727737748367, 1.67975367161971, 1.79098455775142, 1.88256755926588, 2.12014945690416, 1.97436170117534, 2.17338261101962
9.13886593409427e-06, 7.10119376223096e-06, 1.28328304724112e-05, 2.48158603570464e-05, 4.72108985162566e-05, 8.81175042629708e-05, 0.0001619974644411, 0.000296551990678372, 0.000516329412078697, 0.000771389444985251, 0.000778777648492807, 0.00140800526651286, 0.00218676914271758, 0.003963206426034, 0.00445071285914312
2.3843511308642, 1.08840163005603, 0.968780637340229, 0.966263119181119, 1.00180292603069, 1.06978409966424, 1.18515189384059, 1.34895356267228, 1.52757975877106, 1.68010844226883, 1.7928832843274, 1.879407256354, 2.00815861017298, 1.95739308897191, 2.05739711341262
0.0706195021103847, 0.0705588144962956, 0.0704355859505805, 0.0701665481551918, 0.0697181634551831, 0.0690373299248827, 0.0678850578099062, 0.0656434313023303, 0.0605614059891752, 0.050488793478383, 0.035982611311213, 0.0304877797198388, 0.0294678064878602, 0.0474693782387794, 0.035267259212008
2.3843511308642, 1.08838929661912, 0.968577414308339, 0.965872914284076, 1.00176530575347, 1.07019446289038, 1.1856395864911, 1.34929324641958, 1.52789873352286, 1.68112542038673, 1.79751979812216, 1.88737454983804, 1.95161609286876, 1.95954839803795, 1.99411020658701
0.291238686075619, 0.291059729839733, 0.290679475384679, 0.289970909605541, 0.288853990995832, 0.287123632254224, 0.284058678177183, 0.277869410100642, 0.263521672369191, 0.233906525914503, 0.18697489981504, 0.151098787260907, 0.127464207517731, 0.19409714803117, 0.144294250004149
2.3843511308642, 1.0883901000414, 0.968481405799669, 0.965586771520055, 1.00164605960524, 1.07040611846268, 1.18593503431805, 1.34957607721617, 1.52864002832003, 1.68362495005833, 1.80646538313991, 1.90718554444054, 1.94633214171226, 1.9788532755732, 1.98183044766022
0.748711409690312, 0.748312170089874, 0.747530067308431, 0.746201938032926, 0.744190117663941, 0.739975748085303, 0.731860657278012, 0.715640424484622, 0.67069282667579, 0.605628007521277, 0.507042446762542, 0.411905510120216, 0.292620803461921, 0.493751417461725, 0.233840893650213
