10000, 27441.7, 38996.82625, 46652.097390625, 51723.7145212891, 55083.660870354, 57309.6253266095, 58784.3267788788, 59761.3164910072, 60408.5721752923, 60408.5721752923, 42102.3490661311, 29974.4762563119, 21939.7605198066, 16616.7613443719, 13090.2743906464, 10753.9767838032, 9206.17961926963, 8180.76399776613, 7501.42614852006, 7051.36482339454, 6753.19919549888, 6555.66446701801, 6424.79770939943, 6338.09848247712, 6280.66024464109, 6242.60741207472, 6217.3974104995, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 378.45, 629.173125, 795.2771953125, 905.321141894531, 978.225256505127, 1026.52423243465, 1058.52230398795, 1079.72102639202, 1093.76517998471, 1093.76517998471, 762.464431739872, 542.977686027665, 397.567716993328, 301.23361250808, 237.412268286603, 195.130627739874, 167.119040877667, 148.561364581454, 136.266904035213, 128.121823923329, 122.725708349205, 119.150781781349, 116.782392930143, 115.21333531622, 114.173834646996, 113.485165453635, 113.028922113033, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10000, 27441.7, 38996.82625, 46652.097390625, 51723.7145212891, 55083.660870354, 57309.6253266095, 58784.3267788788, 59761.3164910072, 60408.5721752923, 60408.5721752923, 42102.3490661311, 29974.4762563119, 21939.7605198066, 16616.7613443719, 13090.2743906464, 10753.9767838032, 9206.17961926963, 8180.76399776613, 7501.42614852006, 7051.36482339454, 6753.19919549888, 6555.66446701801, 6424.79770939943, 6338.09848247712, 6280.66024464109, 6242.60741207472, 6217.3974104995, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
